order_item_id,order_id,product_id,quantity,unit_price
5941,7580,346,1,19.99
5942,1778,1487,1,129.9
5943,4162,1244,1,18.74
5944,4162,1244,1,18.74
5945,9955,2952,1,149.0
5946,2642,4909,1,27.99
5947,1068,3733,1,89.1
5948,1068,4928,1,89.1
5949,30,2347,1,74.9
5950,4689,2200,1,171.9
5951,5830,4486,1,169.9
5952,2722,1195,1,89.99
5953,4105,649,1,229.99
5954,5495,3455,1,127.48
5955,8267,4360,1,99.0
5956,8267,4360,1,99.0
5957,8184,2271,1,76.45
5958,88,2465,1,46.99
5959,88,3194,1,46.99
5960,9795,938,1,598.9
5961,6334,4410,1,14.9
5962,1861,1008,1,49.0
5963,7670,3311,1,21.9
5964,2378,5874,1,59.99
5965,2544,4962,1,41.76
5966,1400,1884,1,40.0
5967,3912,1000,1,78.0
5968,1350,2598,1,238.0
5969,1591,6575,1,115.0
5970,8241,4997,1,56.99
5971,5640,1880,1,23.8
5972,9345,5888,1,59.9
5973,3831,3987,1,39.99
5974,1567,4301,1,79.0
5975,2853,4374,1,49.98
5976,9878,4892,1,249.9
5977,9815,3576,1,189.9
5978,7628,3484,1,298.0
5979,146,3619,1,179.9
5980,816,2151,1,31.9
5981,2458,5488,1,18.9
5982,8664,1006,1,89.9
5983,1504,5741,1,467.0
5984,8425,3034,1,429.9
5985,5833,4895,1,56.99
5986,2969,4663,1,96.36
5987,6742,6448,1,75.9
5988,7231,1104,1,44.9
5989,7231,2697,1,46.9
5990,5617,6351,1,54.9
5991,8021,2983,1,155.99
5992,1170,3063,1,228.0
5993,3795,4841,1,199.9
5994,8661,4471,1,18.9
5995,1053,2429,1,79.9
5996,3103,6184,1,48.9
5997,7849,1663,1,7.87
5998,9582,542,1,12.0
5999,629,2254,1,99.99
6000,1511,2003,1,28.0
6001,1511,2003,1,28.0
6002,1511,2003,1,28.0
6003,1511,2003,1,28.0
6004,1511,2003,1,28.0
6005,1511,2003,1,28.0
6006,8613,4541,1,73.99
6007,731,5481,1,39.0
6008,3835,2374,1,23.9
6009,9645,3564,1,13.99
6010,2137,3866,1,159.77
6011,3975,3577,1,49.9
6012,5876,3476,1,311.25
6013,3879,169,1,725.0
6014,7370,4658,1,29.5
6015,3735,246,1,19.9
6016,5471,3314,1,56.9
6017,1462,605,1,149.0
6018,7565,4314,1,55.0
6019,3389,2673,1,69.9
6020,6284,1659,1,71.82
6021,6301,4395,1,59.9
6022,9469,4329,1,219.0
6023,410,5762,1,13.7
6024,6576,2790,1,66.99
6025,7045,2435,1,39.99
6026,6456,4781,1,669.0
6027,8251,932,1,59.9
6028,9980,6281,1,19.49
6029,1889,1890,1,209.0
6030,8091,956,1,94.9
6031,7323,4315,1,199.9
6032,8213,1211,1,44.0
6033,4221,2898,1,53.9
6034,4140,877,1,380.0
6035,2065,6588,1,280.0
6036,9086,4658,1,29.5
6037,8542,5910,1,149.9
6038,779,4124,1,78.0
6039,506,3964,1,42.9
6040,2980,1459,1,119.87
6041,2980,1459,1,119.87
6042,2980,2456,1,23.03
6043,2980,2456,1,23.03
6044,7549,1055,1,49.9
6045,7811,4657,1,220.0
6046,6875,1876,1,166.94
6047,6076,2125,1,45.0
6048,2146,2673,1,69.9
6049,1092,3295,1,25.0
6050,1092,3295,1,25.0
6051,1092,3295,1,25.0
6052,1092,3063,1,228.0
6053,1092,3295,1,25.0
6054,6447,4023,1,99.9
6055,2572,1277,1,99.99
6056,857,5338,1,140.0
6057,7637,610,1,53.9
6058,2339,6370,1,15.9
6059,9653,1805,1,20.3
6060,6119,3646,1,114.0
6061,4161,3234,1,119.9
6062,2957,1935,1,13.5
6063,9364,2802,1,53.9
6064,6708,3464,1,126.99
6065,6708,3464,1,126.99
6066,8698,4974,1,129.0
6067,8788,2846,1,59.9
6068,5027,5336,1,289.9
6069,7708,5716,1,69.9
6070,8030,2645,1,50.0
6071,8030,2645,1,50.0
6072,8030,2645,1,50.0
6073,8030,2645,1,50.0
6074,8030,2645,1,50.0
6075,7856,4149,1,18.99
6076,8060,3473,1,289.0
6077,3393,5711,1,310.0
6078,8027,2830,1,29.0
6079,262,4507,1,25.0
6080,3982,6529,1,56.5
6081,3952,2498,1,45.9
6082,1190,4637,1,76.96
6083,7057,3699,1,19.9
6084,1906,1519,1,32.9
6085,7453,6190,1,184.9
6086,3913,4273,1,124.9
6087,606,4179,1,70.0
6088,7260,5854,1,64.9
6089,511,5544,1,149.87
6090,511,5544,1,149.87
6091,8102,2806,1,25.3
6092,7993,157,1,28.0
6093,3612,6465,1,21.99
6094,2180,6236,1,179.9
6095,273,6633,1,108.9
6096,3699,5992,1,110.0
6097,1958,2263,1,148.9
6098,2150,2980,1,19.0
6099,7100,1624,1,189.99
6100,5856,3890,1,129.9
6101,5277,2690,1,159.99
6102,7973,2296,1,176.9
6103,6226,3701,1,59.99
6104,197,6041,1,319.0
6105,5475,1535,1,119.9
6106,1016,4776,1,85.0
6107,5304,2700,1,417.9
6108,1311,3079,1,51.8
6109,4626,4935,1,135.0
6110,3855,4921,1,199.9
6111,9323,3323,1,789.0
6112,6961,4673,1,75.5
6113,3432,4468,1,89.9
6114,8272,6017,1,379.9
6115,5626,1482,1,99.9
6116,5820,5326,1,59.9
6117,5083,2143,1,49.9
6118,8085,4924,1,49.9
6119,191,1675,1,69.0
6120,1148,938,1,529.9
6121,4530,402,1,87.85
6122,6650,1567,1,29.9
6123,9369,4568,1,56.99
6124,834,2142,1,129.0
6125,294,3356,1,34.9
6126,2405,6262,1,42.9
6127,8610,5503,1,229.0
6128,7345,3689,1,149.99
6129,1240,4923,1,20.0
6130,2556,5830,1,329.93
6131,7201,3960,1,557.0
6132,7037,4384,1,164.9
6133,7409,3434,1,113.85
6134,7595,3925,1,520.0
6135,6979,2994,1,249.9
6136,6167,3805,1,349.9
6137,1514,3218,1,49.99
6138,66,3832,1,145.9
6139,9628,433,1,99.9
6140,6379,801,1,124.9
6141,1736,6109,1,18.77
6142,1736,6109,1,18.77
6143,1602,2969,1,42.0
6144,4043,6488,1,199.99
6145,8694,2336,1,269.0
6146,537,3436,1,41.9
6147,7500,870,1,79.99
6148,2737,2005,1,49.95
6149,6093,5555,1,12.9
6150,6419,4857,1,112.0
6151,4365,5121,1,34.3
6152,8680,2255,1,179.49
6153,229,6303,1,65.9
6154,687,3846,1,140.91
6155,8567,1328,1,49.9
6156,8567,1124,1,49.9
6157,5056,2155,1,89.18
6158,8475,5149,1,44.9
6159,2952,5640,1,69.99
6160,4202,1517,1,79.99
6161,4202,1517,1,79.99
6162,4202,1517,1,79.99
6163,387,3522,1,79.0
6164,2891,6271,1,139.99
6165,4486,5825,1,161.6
6166,2311,6436,1,41.0
6167,2311,6436,1,41.0
6168,627,3595,1,280.0
6169,2073,4222,1,109.9
6170,5119,5734,1,99.9
6171,3088,1645,1,94.9
6172,7135,1028,1,12.49
6173,7135,1028,1,12.49
6174,7135,1028,1,12.49
6175,6680,4318,1,47.49
6176,7244,3342,1,109.99
6177,7244,4466,1,109.99
6178,7244,1208,1,259.99
6179,7244,4466,1,109.99
6180,8069,5140,1,64.9
6181,4352,3221,1,129.9
6182,5769,3387,1,89.0
6183,685,4835,1,116.9
6184,348,4742,1,74.9
6185,1756,5621,1,150.0
6186,1757,2680,1,54.99
6187,258,1496,1,318.14
6188,3114,3952,1,44.99
6189,3114,599,1,49.99
6190,6646,387,1,79.0
6191,9717,4333,1,139.9
6192,1457,1741,1,29.0
6193,7674,1543,1,105.0
6194,4975,1489,1,199.99
6195,6993,3195,1,49.8
6196,4040,6323,1,150.0
6197,7195,5753,1,199.0
6198,2984,622,1,69.9
6199,8116,908,1,41.9
6200,5383,2202,1,18.9
6201,2839,1769,1,179.9
6202,2822,581,1,124.9
6203,1709,689,1,149.9
6204,756,28,1,54.9
6205,2101,5514,1,36.4
6206,6595,2874,1,39.9
6207,2515,228,1,149.9
6208,2605,687,1,54.9
6209,4497,5931,1,205.0
6210,7337,5646,1,55.9
6211,3316,1428,1,44.1
6212,9478,1066,1,220.0
6213,40,5870,1,109.0
6214,6162,4021,1,389.0
6215,999,146,1,115.0
6216,3833,467,1,25.5
6217,806,4297,1,74.9
6218,8643,5537,1,195.0
6219,9800,1583,1,77.0
6220,3179,3613,1,42.0
6221,5815,3497,1,21.8
6222,4979,6347,1,39.9
6223,5321,3680,1,13.65
6224,7020,2683,1,22.9
6225,1127,4216,1,11.9
6226,247,5331,1,49.0
6227,6454,6004,1,122.99
6228,9836,734,1,279.0
6229,8495,53,1,59.99
6230,5514,4196,1,259.99
6231,253,5770,1,17.9
6232,253,5770,1,17.9
6233,5389,2704,1,283.2
6234,9036,4793,1,149.99
6235,7063,3602,1,49.9
6236,751,1075,1,69.9
6237,6465,5591,1,120.9
6238,8806,5156,1,168.9
6239,3718,5146,1,159.0
6240,3361,134,1,29.5
6241,9395,5981,1,1298.9
6242,7249,5457,1,6.9
6243,6347,6413,1,149.99
6244,153,3260,1,34.9
6245,9740,1889,1,44.5
6246,1783,4591,1,49.0
6247,4473,880,1,56.9
6248,3845,4488,1,444.0
6249,9050,3115,1,29.0
6250,4466,2484,1,89.9
6251,4260,2642,1,144.94
6252,8308,3029,1,35.0
6253,8308,3029,1,35.0
6254,7706,4217,1,499.99
6255,1909,5528,1,559.0
6256,5292,3816,1,89.98
6257,658,6441,1,149.0
6258,6222,447,1,28.99
6259,3127,4364,1,110.32
6260,9157,3710,1,16.9
6261,5042,1680,1,39.0
6262,5042,1680,1,39.0
6263,5042,1680,1,39.0
6264,5042,1680,1,39.0
6265,5042,1680,1,39.0
6266,5042,1680,1,39.0
6267,2725,3797,1,29.35
6268,5207,5958,1,105.0
6269,8138,3890,1,129.0
6270,5958,4533,1,99.9
6271,5840,4899,1,121.9
6272,9791,1933,1,15.99
6273,9490,6111,1,38.99
6274,8859,3245,1,193.0
6275,364,5378,1,37.5
6276,228,4758,1,56.99
6277,8263,3758,1,93.9
6278,1795,4751,1,99.9
6279,7365,6299,1,289.0
6280,7365,6299,1,289.0
6281,4851,1164,1,329.0
6282,622,4409,1,60.0
6283,4181,2790,1,66.99
6284,8052,1190,1,18.9
6285,120,3920,1,68.0
6286,820,2185,1,65.0
6287,6406,163,1,97.5
6288,7780,5616,1,49.0
6289,5559,1774,1,13.98
6290,3908,4124,1,78.0
6291,3908,4124,1,78.0
6292,9540,1314,1,55.13
6293,9540,56,1,39.9
6294,3356,4758,1,80.0
6295,9863,5980,1,150.0
6296,9863,5980,1,150.0
6297,5031,812,1,74.8
6298,7887,3076,1,19.9
6299,6601,1918,1,51.0
6300,6601,1918,1,51.0
6301,6601,1918,1,51.0
6302,6601,1918,1,51.0
6303,9656,374,1,37.87
6304,8147,393,1,57.9
6305,2298,2466,1,149.9
6306,2298,2466,1,149.9
6307,6649,6530,1,89.0
6308,8182,5046,1,4590.0
6309,2944,2865,1,84.99
6310,5721,1945,1,86.9
6311,8523,6518,1,59.9
6312,8954,3116,1,29.9
6313,8954,3116,1,29.9
6314,5572,4221,1,599.0
6315,3154,362,1,24.9
6316,3154,362,1,24.9
6317,3154,362,1,24.9
6318,3154,362,1,24.9
6319,3154,2403,1,41.99
6320,3154,362,1,24.9
6321,3154,362,1,24.9
6322,9402,790,1,66.5
6323,7680,1119,1,39.9
6324,7884,6464,1,39.9
6325,821,2163,1,35.9
6326,8314,192,1,411.0
6327,3092,1228,1,69.9
6328,3092,1228,1,69.9
6329,1535,4998,1,65.5
6330,2805,5251,1,9.0
6331,4878,5392,1,120.0
6332,7006,1769,1,179.9
6333,1472,1067,1,19.9
6334,6160,3777,1,139.9
6335,1223,5304,1,79.99
6336,1223,5304,1,79.99
6337,5003,5495,1,182.0
6338,1463,5012,1,113.99
6339,305,4424,1,13.65
6340,6277,5204,1,109.9
6341,1251,1481,1,118.9
6342,1700,3879,1,19.99
6343,5254,2864,1,139.0
6344,6474,1548,1,279.99
6345,4337,4802,1,89.9
6346,5487,11,1,339.0
6347,5487,1924,1,339.9
6348,2014,1749,1,119.9
6349,7294,1270,1,699.0
6350,6449,316,1,19.9
6351,5144,4369,1,145.0
6352,9720,1757,1,24.6
6353,4582,6072,1,179.0
6354,6532,344,1,19.9
6355,3692,934,1,39.0
6356,6311,849,1,299.9
6357,6311,1485,1,59.9
6358,6189,2109,1,2470.5
6359,8815,4110,1,80.9
6360,8815,4110,1,80.9
6361,2959,6282,1,27.9
6362,5715,3458,1,43.99
6363,2118,5358,1,159.99
6364,3349,3981,1,169.0
6365,2782,2895,1,119.0
6366,2782,2895,1,119.0
6367,2486,5275,1,89.9
6368,355,5814,1,32.9
6369,4251,2842,1,75.5
6370,1182,5248,1,44.9
6371,4496,1341,1,69.9
6372,1261,6276,1,220.0
6373,310,1814,1,53.99
6374,310,6112,1,104.99
6375,6762,1017,1,22.9
6376,6762,1017,1,22.9
6377,6762,1017,1,22.9
6378,6762,1017,1,22.9
6379,3113,674,1,100.0
6380,406,4664,1,48.9
6381,1543,4987,1,139.0
6382,4310,5217,1,136.99
6383,3279,2454,1,129.99
6384,3279,2454,1,129.99
6385,5376,3112,1,34.5
6386,9151,2499,1,399.0
6387,9946,3066,1,11.04
6388,2622,4317,1,24.9
6389,7447,1778,1,49.0
6390,497,5203,1,89.5
6391,6950,2908,1,109.0
6392,6950,2908,1,109.0
6393,7469,1356,1,67.9
6394,8477,5667,1,70.0
6395,2608,849,1,269.9
6396,8668,4391,1,35.9
6397,7548,6474,1,125.9
6398,3183,1096,1,12.25
6399,2452,3578,1,34.9
6400,7401,3472,1,19.99
6401,7401,1962,1,29.9
6402,3599,245,1,39.67
6403,9110,1580,1,45.0
6404,2758,3331,1,109.99
6405,2851,844,1,270.0
6406,8565,5546,1,98.0
6407,6065,3249,1,69.9
6408,4840,5784,1,99.49
6409,9735,1247,1,14.9
6410,7412,1241,1,109.9
6411,8165,2041,1,55.9
6412,9306,5559,1,75.0
6413,3263,1437,1,24.99
6414,6913,3916,1,95.0
6415,6806,5215,1,24.0
6416,5582,6525,1,64.99
6417,5582,6525,1,64.99
6418,6593,4373,1,38.4
6419,5243,5616,1,49.0
6420,9166,2390,1,159.9
6421,7648,2175,1,7.0
6422,3960,2911,1,149.99
6423,3218,118,1,69.9
6424,1816,2171,1,35.06
6425,838,6034,1,43.9
6426,7694,2802,1,49.9
6427,6101,4706,1,119.99
6428,285,4307,1,71.0
6429,8059,5478,1,29.9
6430,8363,4311,1,13.99
6431,3439,653,1,89.9
6432,5178,3464,1,126.99
6433,3185,6278,1,196.99
6434,3185,6278,1,196.99
6435,9483,739,1,168.9
6436,3863,3995,1,35.0
6437,3832,5502,1,59.9
6438,2312,665,1,79.9
6439,6290,2817,1,114.94
6440,8146,3246,1,325.0
6441,6445,6126,1,667.0
6442,6482,3303,1,235.0
6443,5761,1698,1,199.9
6444,5695,685,1,14.99
6445,5695,685,1,14.99
6446,9096,2318,1,139.9
6447,3121,2802,1,49.0
6448,3517,5887,1,19.9
6449,7726,3876,1,38.49
6450,6123,4713,1,20.89
6451,6123,4713,1,20.89
6452,8130,5616,1,49.0
6453,521,118,1,69.9
6454,9394,1603,1,29.89
6455,9039,5910,1,149.9
6456,96,357,1,32.9
6457,1111,4375,1,59.9
6458,837,932,1,59.9
6459,837,932,1,59.9
6460,6643,5819,1,82.9
6461,3096,2205,1,99.0
6462,1858,4819,1,44.9
6463,7776,5005,1,199.99
6464,1654,1147,1,660.45
6465,7207,2441,1,29.9
6466,2735,2216,1,58.0
6467,6600,6094,1,72.62
6468,536,1574,1,114.9
6469,4885,1922,1,29.9
6470,8264,1617,1,47.6
6471,9657,2802,1,53.9
6472,9657,2802,1,53.9
6473,1413,1798,1,25.0
6474,1422,778,1,16.9
6475,8765,6084,1,23.0
6476,8099,2525,1,99.99
6477,3990,2077,1,63.72
6478,3684,1769,1,179.9
6479,3684,6175,1,199.9
6480,1970,6111,1,48.99
6481,979,1330,1,47.2
6482,1659,952,1,79.98
6483,7757,1217,1,93.0
6484,8443,6396,1,136.3
6485,1078,5185,1,17.99
6486,5705,1327,1,32.9
6487,5705,1327,1,32.9
6488,2099,4791,1,79.9
6489,3105,3568,1,149.9
6490,6944,6501,1,37.0
6491,6944,6501,1,37.0
6492,4808,940,1,45.9
6493,1297,2232,1,38.0
6494,1673,1732,1,149.8
6495,9150,6298,1,399.0
6496,8063,6487,1,259.99
6497,8486,6679,1,21.99
6498,8222,2161,1,27.9
6499,4610,408,1,6.0
6500,6959,4200,1,99.9
6501,5943,4076,1,39.0
6502,2754,6224,1,849.0
6503,2178,961,1,14.9
6504,3189,1273,1,129.0
6505,7614,6446,1,69.9
6506,643,2621,1,45.9
6507,6610,6025,1,150.82
6508,9060,2297,1,144.0
6509,8742,5174,1,65.0
6510,4085,492,1,59.9
6511,5690,2952,1,135.0
6512,4380,816,1,21.99
6513,2934,2315,1,422.0
6514,9313,5057,1,32.8
6515,9212,5374,1,27.99
6516,4128,2907,1,125.99
6517,6083,1377,1,69.9
6518,4847,323,1,72.9
6519,4644,2809,1,69.99
6520,5188,1023,1,112.0
6521,8873,3845,1,106.9
6522,9635,2941,1,119.9
6523,7463,5386,1,189.9
6524,33,2118,1,69.99
6525,7454,425,1,39.9
6526,7677,2106,1,147.99
6527,5145,4846,1,37.8
6528,1764,6087,1,32.0
6529,6249,5529,1,11.87
6530,6249,5529,1,11.87
6531,6249,5529,1,11.87
6532,8379,687,1,54.9
6533,5934,6528,1,149.0
6534,5220,6635,1,129.99
6535,1379,4222,1,108.9
6536,5983,4967,1,389.0
6537,9269,4482,1,28.0
6538,6019,5772,1,60.0
6539,211,3579,1,126.12
6540,943,4808,1,99.99
6541,4425,2890,1,39.5
6542,9358,3569,1,49.0
6543,6336,5587,1,125.0
6544,1738,385,1,89.0
6545,1000,4614,1,97.5
6546,2483,629,1,14.9
6547,2819,579,1,169.99
6548,8724,2313,1,89.9
6549,1972,3805,1,349.9
6550,9974,4107,1,38.9
6551,4577,1271,1,54.16
6552,4577,2428,1,64.9
6553,4198,5839,1,89.6
6554,7366,3404,1,8.9
6555,3704,4993,1,92.1
6556,3929,71,1,79.99
6557,7996,1548,1,269.99
6558,6224,1126,1,120.0
6559,1386,2029,1,41.0
6560,1386,4189,1,9.9
6561,1386,4189,1,9.9
6562,4357,5714,1,12.47
6563,6088,1945,1,86.9
6564,6594,614,1,64.99
6565,6737,3617,1,17.0
6566,2974,1847,1,65.99
6567,932,5100,1,148.0
6568,1057,3739,1,56.99
6569,2459,5060,1,24.99
6570,2459,6222,1,23.99
6571,8919,2819,1,89.0
6572,8437,989,1,24.9
6573,8977,3722,1,33.0
6574,6209,1096,1,12.25
6575,1070,2631,1,55.3
6576,432,3590,1,56.97
6577,432,3590,1,56.97
6578,8856,5126,1,149.99
6579,7172,951,1,34.9
6580,499,4202,1,29.99
6581,47,563,1,88.9
6582,2249,6355,1,118.0
6583,5603,3384,1,48.9
6584,7225,1408,1,27.9
6585,1312,1422,1,34.99
6586,8520,10,1,64.9
6587,8449,4831,1,28.9
6588,3980,3984,1,325.0
6589,261,4542,1,379.0
6590,7489,255,1,30.21
6591,209,4389,1,49.9
6592,4342,285,1,177.99
6593,4813,3426,1,279.99
6594,2579,5675,1,129.94
6595,2612,6567,1,370.99
6596,2794,384,1,119.99
6597,7421,4197,1,320.0
6598,1272,2278,1,187.9
6599,9813,6074,1,98.0
6600,5429,5716,1,69.9
6601,4511,2378,1,241.1
6602,4743,41,1,56.99
6603,5248,1882,1,231.54
6604,9527,3146,1,69.9
6605,6639,1556,1,34.99
6606,1015,3028,1,60.9
6607,7299,2180,1,69.9
6608,4289,2889,1,209.9
6609,2837,1791,1,97.0
6610,1716,456,1,19.9
6611,1716,456,1,19.9
6612,3091,1138,1,20.9
6613,8870,212,1,65.99
6614,8602,2145,1,249.99
6615,7212,1619,1,70.8
6616,2263,384,1,122.99
6617,5128,5411,1,17.99
6618,7913,2043,1,179.9
6619,9408,4836,1,114.9
6620,7890,733,1,89.9
6621,353,6656,1,118.9
6622,3702,4099,1,56.99
6623,8888,2889,1,199.0
6624,8888,860,1,116.9
6625,8737,942,1,99.9
6626,6631,3945,1,128.5
6627,3235,6675,1,74.9
6628,4852,2673,1,69.9
6629,3,2033,1,159.9
6630,651,4452,1,20.0
6631,2810,3027,1,33.9
6632,9522,4371,1,40.0
6633,4867,3803,1,129.99
6634,6144,3477,1,42.49
6635,2568,3798,1,59.0
6636,9221,566,1,98.9
6637,8802,6294,1,73.0
6638,6818,2984,1,19.9
6639,4595,1897,1,59.9
6640,770,6069,1,89.0
6641,8081,4945,1,21.99
6642,5685,1756,1,59.9
6643,92,4627,1,16.0
6644,8336,4191,1,34.9
6645,9835,3585,1,899.0
6646,3730,4999,1,259.9
6647,6138,2342,1,29.9
6648,5724,1223,1,129.9
6649,6217,5081,1,37.99
6650,6608,2742,1,42.5
6651,5723,2934,1,56.0
6652,5723,2934,1,56.0
6653,7428,1106,1,349.0
6654,6577,2521,1,16.99
6655,735,3022,1,199.99
6656,5336,895,1,30.99
6657,5203,5768,1,120.0
6658,9130,368,1,48.9
6659,6914,1112,1,119.9
6660,7374,4908,1,299.99
6661,6798,2766,1,169.99
6662,6798,1728,1,219.9
6663,9354,1166,1,36.5
6664,5395,3188,1,215.0
6665,9040,847,1,16.9
6666,6769,5327,1,109.0
6667,7912,1955,1,799.0
6668,8020,5777,1,28.99
6669,1157,2115,1,44.55
6670,4640,2401,1,410.0
6671,6905,5607,1,119.59
6672,7372,1949,1,579.0
6673,4376,1861,1,29.9
6674,8192,1109,1,59.99
6675,1542,2402,1,107.9
6676,3285,5954,1,99.7
6677,9284,361,1,229.0
6678,9284,361,1,229.0
6679,4510,693,1,144.41
6680,8741,3132,1,140.0
6681,9061,5822,1,349.0
6682,8370,3017,1,39.99
6683,8370,3017,1,39.99
6684,6668,5169,1,99.9
6685,7267,4873,1,189.9
6686,699,4776,1,85.0
6687,3921,3453,1,59.0
6688,747,458,1,249.0
6689,3917,6342,1,399.9
6690,3917,6342,1,399.9
6691,3917,6342,1,399.9
6692,7682,5931,1,215.0
6693,1408,4737,1,56.9
6694,7844,525,1,55.0
6695,1060,4465,1,199.0
6696,5684,2686,1,15.0
6697,7655,1514,1,439.9
6698,7659,5657,1,189.0
6699,71,5771,1,125.0
6700,1558,3110,1,90.0
6701,4152,508,1,125.02
6702,5858,5457,1,12.99
6703,8587,6518,1,49.0
6704,8442,1178,1,41.99
6705,3407,6463,1,29.9
6706,8515,1479,1,36.0
6707,2668,3305,1,32.99
6708,2668,2394,1,44.9
6709,3987,9,1,59.0
6710,7314,5629,1,47.65
6711,1529,146,1,99.9
6712,5623,5792,1,14.9
6713,5623,5792,1,14.9
6714,4093,5410,1,389.0
6715,8725,1820,1,64.9
6716,3894,5903,1,31.0
6717,1171,6028,1,159.9
6718,8179,6315,1,56.8
6719,7721,5770,1,13.9
6720,5416,430,1,140.0
6721,6479,4289,1,169.99
6722,2879,1485,1,49.9
6723,7069,3936,1,8.0
6724,9864,3320,1,178.99
6725,9808,3211,1,309.0
6726,583,5455,1,59.0
6727,7303,6314,1,59.9
6728,7303,2904,1,35.0
6729,5686,3948,1,45.9
6730,6215,2628,1,295.0
6731,1295,2823,1,194.5
6732,52,944,1,45.0
6733,9498,6047,1,169.9
6734,1809,1237,1,1259.0
6735,2656,4796,1,299.9
6736,5385,3817,1,157.49
6737,3686,5620,1,1050.0
6738,9501,1195,1,89.99
6739,9703,2673,1,69.9
6740,998,5625,1,70.0
6741,308,403,1,579.9
6742,7041,5005,1,139.0
6743,6908,5678,1,419.9
6744,4755,738,1,12.0
6745,4177,5147,1,69.9
6746,4177,5891,1,70.0
6747,4177,5147,1,69.9
6748,3661,2424,1,799.0
6749,8825,1808,1,199.9
6750,5232,461,1,34.99
6751,7160,4039,1,145.9
6752,6996,4812,1,59.9
6753,7918,207,1,52.0
6754,1209,2254,1,69.99
6755,4276,6682,1,34.5
6756,7407,5985,1,98.75
6757,666,700,1,45.9
6758,9988,1562,1,58.99
6759,9712,6401,1,32.9
6760,3219,4878,1,69.99
6761,3719,6004,1,122.99
6762,195,564,1,34.0
6763,6001,5265,1,779.89
6764,1461,1243,1,29.9
6765,1461,511,1,40.0
6766,9658,2786,1,299.9
6767,9658,2786,1,299.9
6768,6765,6055,1,155.99
6769,9861,398,1,29.9
6770,7703,5756,1,114.9
6771,7703,6175,1,199.9
6772,6613,92,1,79.9
6773,3290,2855,1,14.9
6774,3290,5381,1,14.9
6775,4916,299,1,54.9
6776,3768,5910,1,149.9
6777,9923,4768,1,39.0
6778,9923,6523,1,48.9
6779,8148,6152,1,179.9
6780,5921,22,1,60.0
6781,9009,370,1,199.9
6782,9009,370,1,199.9
6783,9009,370,1,199.9
6784,9009,370,1,199.9
6785,7065,346,1,19.99
6786,5012,2582,1,102.0
6787,6537,341,1,6.99
6788,9579,6153,1,59.9
6789,1869,635,1,29.99
6790,6415,3939,1,74.9
6791,7180,5358,1,139.99
6792,4966,1945,1,86.9
6793,4604,2516,1,29.99
6794,5675,5153,1,168.48
6795,5675,5153,1,168.48
6796,5675,5153,1,168.48
6797,1827,6530,1,89.0
6798,3033,3680,1,13.65
6799,7790,5475,1,199.0
6800,7790,5475,1,199.0
6801,5565,5627,1,559.9
6802,2669,228,1,149.9
6803,4564,2254,1,69.99
6804,2330,5196,1,129.9
6805,9267,3975,1,55.0
6806,5082,5392,1,120.0
6807,3880,2734,1,18.9
6808,1841,5037,1,24.9
6809,4921,2001,1,144.99
6810,787,4545,1,49.9
6811,6723,6572,1,79.99
6812,9169,4249,1,49.0
6813,2170,6462,1,85.9
6814,6938,5908,1,1199.0
6815,6865,2825,1,72.6
6816,8951,2340,1,109.4
6817,6864,4438,1,49.99
6818,2582,6544,1,74.99
6819,7966,3204,1,109.9
6820,3136,2144,1,31.9
6821,8420,813,1,68.99
6822,385,4612,1,22.5
6823,1900,1569,1,112.0
6824,2225,2763,1,64.0
6825,7113,3490,1,118.5
6826,8591,798,1,129.99
6827,3757,6149,1,65.99
6828,9985,6476,1,149.9
6829,5149,887,1,110.32
6830,3006,6518,1,59.9
6831,7632,4492,1,13.3
6832,3586,4239,1,80.0
6833,2222,931,1,149.9
6834,7061,2961,1,99.9
6835,7510,6518,1,59.9
6836,396,4432,1,17.0
6837,9867,1711,1,69.9
6838,9867,1711,1,69.9
6839,3064,1802,1,59.9
6840,936,4528,1,37.9
6841,9434,900,1,99.9
6842,4991,4864,1,35.0
6843,9651,3011,1,74.99
6844,2795,577,1,207.9
6845,2123,2178,1,69.99
6846,2584,6395,1,97.5
6847,4938,5183,1,101.0
6848,4938,5183,1,101.0
6849,6332,5168,1,38.9
6850,6332,4180,1,29.9
6851,4259,2503,1,95.0
6852,7866,1207,1,44.99
6853,8930,722,1,88.9
6854,8930,4703,1,88.95
6855,8930,1484,1,84.26
6856,4217,5295,1,69.9
6857,5148,892,1,81.0
6858,9341,3629,1,145.99
6859,5470,1749,1,99.9
6860,8925,6574,1,139.9
6861,9739,6223,1,370.0
6862,8971,4448,1,23.9
6863,8932,3693,1,54.9
6864,8932,3693,1,54.9
6865,1138,4421,1,250.0
6866,5969,4835,1,119.9
6867,6177,3895,1,28.69
6868,7672,3875,1,92.9
6869,5212,2146,1,185.0
6870,5212,5674,1,89.9
6871,5493,2867,1,119.99
6872,5230,5584,1,314.91
6873,9769,2347,1,74.9
6874,6495,6258,1,35.0
6875,4283,210,1,29.45
6876,4283,4031,1,29.45
6877,2552,4924,1,49.9
6878,7535,4368,1,1999.99
6879,4573,4011,1,158.0
6880,7567,4190,1,179.99
6881,4324,5508,1,248.99
6882,4182,3363,1,379.0
6883,9561,4423,1,349.0
6884,5439,2975,1,55.0
6885,9217,3771,1,34.3
6886,4393,1337,1,49.0
