customer_id,customer_name,city,state,signup_date
4700,Customer #4700,Sao Paulo,SP,2017-03-03
4701,Customer #4701,Aracaju,SE,2017-11-17
4702,Customer #4702,Belo Horizonte,MG,2018-05-20
4703,Customer #4703,Maringa,PR,2018-03-05
4704,Customer #4704,Sao Paulo,SP,2018-05-08
4705,Customer #4705,Sao Paulo,SP,2018-07-24
4706,Customer #4706,Pelotas,RS,2018-01-29
4707,Customer #4707,Uberlandia,MG,2018-05-04
4708,Customer #4708,Sao Jose Dos Campos,SP,2018-01-15
4709,Customer #4709,Osasco,SP,2018-04-07
4710,Customer #4710,Salinas,MG,2018-02-25
4711,Customer #4711,Santana De Parnaiba,SP,2018-03-03
4712,Customer #4712,Marilia,SP,2018-04-13
4713,Customer #4713,Sao Paulo,SP,2017-05-28
4714,Customer #4714,Rio Branco,AC,2017-04-09
4715,Customer #4715,Volta Redonda,RJ,2018-05-07
4716,Customer #4716,Rio De Janeiro,RJ,2018-04-13
4717,Customer #4717,Paraibano,MA,2018-04-12
4718,Customer #4718,Porto Alegre,RS,2017-11-24
4719,Customer #4719,Japaratuba,SE,2018-01-31
4720,Customer #4720,Alvorada,RS,2017-12-18
4721,Customer #4721,Rio De Janeiro,RJ,2018-06-20
4722,Customer #4722,Sao Paulo,SP,2018-04-18
4723,Customer #4723,Recife,PE,2017-02-21
4724,Customer #4724,Colatina,ES,2017-10-17
4725,Customer #4725,Esteio,RS,2017-06-15
4726,Customer #4726,Morro Agudo,SP,2017-10-10
4727,Customer #4727,Piraju,SP,2017-06-02
4728,Customer #4728,Sao Paulo,SP,2017-02-08
4729,Customer #4729,Caruaru,PE,2018-03-15
4730,Customer #4730,Jequie,BA,2018-03-26
4731,Customer #4731,Vitoria,ES,2017-12-07
4732,Customer #4732,Divinopolis,MG,2018-06-11
4733,Customer #4733,Sao Paulo,SP,2017-03-16
4734,Customer #4734,Juquitiba,SP,2017-03-28
4735,Customer #4735,Louveira,SP,2018-03-09
4736,Customer #4736,Quissama,RJ,2017-12-17
4737,Customer #4737,Ibiuna,SP,2017-08-14
4738,Customer #4738,Macae,RJ,2018-04-29
4739,Customer #4739,Campo Grande,MS,2017-05-07
4740,Customer #4740,Bom Jesus Da Lapa,BA,2017-11-25
4741,Customer #4741,Itabira,MG,2018-06-20
4742,Customer #4742,Curitiba,PR,2018-04-11
4743,Customer #4743,Sao Paulo,SP,2017-11-11
4744,Customer #4744,Maua,SP,2017-11-25
4745,Customer #4745,Coronel Vivida,PR,2017-12-21
4746,Customer #4746,Rio De Janeiro,RJ,2017-08-16
4747,Customer #4747,Salto,SP,2018-07-31
4748,Customer #4748,Sao Paulo,SP,2017-06-27
4749,Customer #4749,Ilheus,BA,2018-02-28
4750,Customer #4750,Americana,SP,2017-12-09
4751,Customer #4751,Bauru,SP,2017-05-31
4752,Customer #4752,Jundiai,SP,2018-06-13
4753,Customer #4753,Castelo,ES,2017-04-15
4754,Customer #4754,Volta Redonda,RJ,2017-02-08
4755,Customer #4755,Salvador,BA,2018-01-11
4756,Customer #4756,Osasco,SP,2018-05-09
4757,Customer #4757,Araucaria,PR,2018-07-15
4758,Customer #4758,Campinas,SP,2018-01-07
4759,Customer #4759,Curitiba,PR,2018-01-11
4760,Customer #4760,Brasilia,DF,2018-02-24
4761,Customer #4761,Natal,RN,2017-11-06
4762,Customer #4762,Bandeirantes,PR,2017-06-16
4763,Customer #4763,Sao Paulo,SP,2017-09-02
4764,Customer #4764,Franca,SP,2017-10-23
4765,Customer #4765,Mongagua,SP,2017-06-02
4766,Customer #4766,Barra Bonita,SP,2018-01-05
4767,Customer #4767,Curitiba,PR,2018-04-28
4768,Customer #4768,Rio De Janeiro,RJ,2018-01-15
4769,Customer #4769,Taubate,SP,2017-06-07
4770,Customer #4770,Limeira,SP,2018-03-13
4771,Customer #4771,Campinas,SP,2018-01-23
4772,Customer #4772,Indaiatuba,SP,2018-02-14
4773,Customer #4773,Goianesia Do Para,PA,2017-08-21
4774,Customer #4774,Vargem Grande Paulista,SP,2018-07-10
4775,Customer #4775,Rio Pardo,RS,2018-03-20
4776,Customer #4776,Sao Paulo,SP,2018-08-11
4777,Customer #4777,Rio De Janeiro,RJ,2017-09-19
4778,Customer #4778,Canela,RS,2017-10-07
4779,Customer #4779,Rio De Janeiro,RJ,2017-07-12
4780,Customer #4780,Sao Paulo,SP,2017-02-10
4781,Customer #4781,Caratinga,MG,2018-03-22
4782,Customer #4782,Cataguases,MG,2018-02-03
4783,Customer #4783,Ipatinga,MG,2017-02-01
4784,Customer #4784,Teresina,PI,2018-03-29
4785,Customer #4785,Sao Mateus,ES,2017-09-04
4786,Customer #4786,Sao Paulo,SP,2017-08-31
4787,Customer #4787,Cariacica,ES,2018-01-10
4788,Customer #4788,Itaquaquecetuba,SP,2018-03-22
4789,Customer #4789,Sao Paulo,SP,2017-08-09
4790,Customer #4790,Cabo De Santo Agostinho,PE,2018-03-11
4791,Customer #4791,Sao Joao De Meriti,RJ,2018-07-17
4792,Customer #4792,Manaus,AM,2017-12-28
4793,Customer #4793,Goiania,GO,2018-02-10
4794,Customer #4794,Cerejeiras,RO,2017-05-07
4795,Customer #4795,Campo Grande,MS,2017-12-01
4796,Customer #4796,Governador Valadares,MG,2018-05-16
4797,Customer #4797,Terra De Areia,RS,2018-02-11
4798,Customer #4798,Barra Bonita,SP,2017-02-05
4799,Customer #4799,Catanduva,SP,2017-08-19
4800,Customer #4800,Guarulhos,SP,2017-08-29
4801,Customer #4801,Rio De Janeiro,RJ,2017-04-11
4802,Customer #4802,Rio De Janeiro,RJ,2017-08-05
4803,Customer #4803,Mutuipe,BA,2017-04-29
4804,Customer #4804,Belo Horizonte,MG,2018-04-11
4805,Customer #4805,Rio De Janeiro,RJ,2017-08-01
4806,Customer #4806,Rio De Janeiro,RJ,2018-05-10
4807,Customer #4807,Campo Mourao,PR,2018-06-28
4808,Customer #4808,Queiroz,SP,2018-07-23
4809,Customer #4809,Niteroi,RJ,2017-11-19
4810,Customer #4810,Sao Jose,SC,2017-02-03
4811,Customer #4811,Sao Paulo,SP,2017-09-16
4812,Customer #4812,Aracati,CE,2017-12-27
4813,Customer #4813,Macae,RJ,2018-01-09
4814,Customer #4814,Rio De Janeiro,RJ,2018-08-15
4815,Customer #4815,Barueri,SP,2018-04-16
4816,Customer #4816,Sao Leopoldo,RS,2017-11-13
4817,Customer #4817,Sao Paulo,SP,2018-03-20
4818,Customer #4818,Cuiaba,MT,2018-07-15
4819,Customer #4819,Guanambi,BA,2018-03-10
4820,Customer #4820,Uberaba,MG,2018-07-31
4821,Customer #4821,Contagem,MG,2018-02-22
4822,Customer #4822,Montes Claros,MG,2017-04-27
4823,Customer #4823,Foz Do Iguacu,PR,2018-06-30
4824,Customer #4824,Sao Paulo,SP,2017-11-07
4825,Customer #4825,Jaqueira,PE,2017-10-13
4826,Customer #4826,Rio De Janeiro,RJ,2018-07-19
4827,Customer #4827,Belem,PA,2018-08-01
4828,Customer #4828,Sao Paulo,SP,2018-02-17
4829,Customer #4829,Balsas,MA,2017-08-21
4830,Customer #4830,Ipojuca,PE,2018-05-06
4831,Customer #4831,Antonio Prado,RS,2017-06-06
4832,Customer #4832,Salvador,BA,2018-02-05
4833,Customer #4833,Maraba,PA,2018-01-11
4834,Customer #4834,Indaiatuba,SP,2017-11-10
4835,Customer #4835,Ilha Solteira,SP,2017-05-05
4836,Customer #4836,Sao Paulo,SP,2018-07-25
4837,Customer #4837,Nova Friburgo,RJ,2018-08-08
4838,Customer #4838,Matao,SP,2017-11-19
4839,Customer #4839,Rio Claro,SP,2017-08-27
4840,Customer #4840,Sao Paulo,SP,2018-01-18
4841,Customer #4841,Sorocaba,SP,2018-02-15
4842,Customer #4842,Rio Bonito,RJ,2018-01-12
4843,Customer #4843,Carmo Da Mata,MG,2017-07-18
4844,Customer #4844,Lajeado,RS,2018-02-28
4845,Customer #4845,Sao Paulo,SP,2017-02-20
4846,Customer #4846,Belo Horizonte,MG,2017-06-08
4847,Customer #4847,Rio De Janeiro,RJ,2017-04-23
4848,Customer #4848,Sorocaba,SP,2018-05-02
4849,Customer #4849,Sao Paulo,SP,2018-07-08
4850,Customer #4850,Porto Alegre,RS,2017-10-24
4851,Customer #4851,Araras,SP,2018-08-08
4852,Customer #4852,Sao Paulo,SP,2018-02-21
4853,Customer #4853,Baixo Guandu,ES,2018-06-07
4854,Customer #4854,Rio De Janeiro,RJ,2018-07-26
4855,Customer #4855,Belo Horizonte,MG,2017-08-17
4856,Customer #4856,Rio De Janeiro,RJ,2017-11-02
4857,Customer #4857,Blumenau,SC,2018-01-08
4858,Customer #4858,Viradouro,SP,2018-01-19
4859,Customer #4859,Recife,PE,2018-04-05
4860,Customer #4860,Sao Paulo,SP,2017-09-11
4861,Customer #4861,Bambui,MG,2018-01-03
4862,Customer #4862,Maua,SP,2018-06-20
4863,Customer #4863,Rio De Janeiro,RJ,2017-07-09
4864,Customer #4864,Belo Horizonte,MG,2017-08-20
4865,Customer #4865,Florianopolis,SC,2018-04-13
4866,Customer #4866,Contagem,MG,2018-03-22
4867,Customer #4867,Araraquara,SP,2017-05-22
4868,Customer #4868,Sao Luis Do Curu,CE,2018-04-12
4869,Customer #4869,Caico,RN,2017-04-24
4870,Customer #4870,Goiania,GO,2017-06-25
4871,Customer #4871,Sao Paulo,SP,2018-01-26
4872,Customer #4872,Palmeira Dos Indios,AL,2017-12-23
4873,Customer #4873,Itabira,MG,2017-02-06
4874,Customer #4874,Contagem,MG,2018-03-02
4875,Customer #4875,Osasco,SP,2017-05-03
4876,Customer #4876,Sao Luis,MA,2017-05-09
4877,Customer #4877,Brasil Novo,PA,2017-08-18
4878,Customer #4878,Taubate,SP,2018-03-04
4879,Customer #4879,Cachoeira Paulista,SP,2017-10-14
4880,Customer #4880,Pariquera-Acu,SP,2017-10-23
4881,Customer #4881,Presidente Epitacio,SP,2018-06-16
4882,Customer #4882,Paraty,RJ,2018-01-25
4883,Customer #4883,Mogi Das Cruzes,SP,2017-11-25
4884,Customer #4884,Rio De Janeiro,RJ,2018-02-27
4885,Customer #4885,Santo Andre,SP,2017-07-21
4886,Customer #4886,Santa Maria,RS,2018-06-11
4887,Customer #4887,Sao Joao Batista,SC,2017-09-04
4888,Customer #4888,Rio De Janeiro,RJ,2017-10-02
4889,Customer #4889,Sao Bernardo Do Campo,SP,2017-03-06
4890,Customer #4890,Sao Jose Dos Campos,SP,2017-05-20
4891,Customer #4891,Rio De Janeiro,RJ,2018-02-10
4892,Customer #4892,Juiz De Fora,MG,2017-09-13
4893,Customer #4893,Sao Paulo,SP,2017-05-17
4894,Customer #4894,Brasilia,DF,2017-11-04
4895,Customer #4895,Goiania,GO,2017-09-13
4896,Customer #4896,Sao Paulo,SP,2017-11-25
4897,Customer #4897,Sao Paulo,SP,2017-12-04
4898,Customer #4898,Santa Maria Da Vitoria,BA,2018-02-20
4899,Customer #4899,Orizona,GO,2018-01-08
4900,Customer #4900,Ipatinga,MG,2018-02-02
4901,Customer #4901,Rio De Janeiro,RJ,2017-10-01
4902,Customer #4902,Guarapuava,PR,2018-02-07
4903,Customer #4903,Rio De Janeiro,RJ,2018-08-15
4904,Customer #4904,Iapu,MG,2017-08-23
4905,Customer #4905,Niteroi,RJ,2017-08-08
4906,Customer #4906,Sao Carlos,SP,2017-08-03
4907,Customer #4907,Sao Paulo,SP,2017-05-26
4908,Customer #4908,Anapolis,GO,2018-03-19
4909,Customer #4909,Belem,PA,2017-08-12
4910,Customer #4910,Pocos De Caldas,MG,2017-02-25
4911,Customer #4911,Sao Paulo,SP,2018-02-14
4912,Customer #4912,Sao Joao Del Rei,MG,2017-12-26
4913,Customer #4913,Rio De Janeiro,RJ,2017-08-31
4914,Customer #4914,Brasilia,DF,2018-02-03
4915,Customer #4915,Blumenau,SC,2018-03-21
4916,Customer #4916,Petropolis,RJ,2018-06-22
4917,Customer #4917,Palhoca,SC,2018-08-09
4918,Customer #4918,Vitoria Da Conquista,BA,2017-09-28
4919,Customer #4919,Sao Paulo,SP,2017-06-25
4920,Customer #4920,Sao Paulo,SP,2017-09-26
4921,Customer #4921,Barueri,SP,2018-06-05
4922,Customer #4922,Curitiba,PR,2017-08-21
4923,Customer #4923,Pedreira,SP,2018-04-19
4924,Customer #4924,Sao Paulo,SP,2018-06-14
4925,Customer #4925,Sao Paulo,SP,2018-03-14
4926,Customer #4926,Rio De Janeiro,RJ,2018-02-14
4927,Customer #4927,Macieira,SC,2017-04-10
4928,Customer #4928,Canoinhas,SC,2018-07-25
4929,Customer #4929,Sao Paulo,SP,2017-11-14
4930,Customer #4930,Guarulhos,SP,2018-07-05
4931,Customer #4931,Porto Alegre,RS,2017-11-19
4932,Customer #4932,Rio De Janeiro,RJ,2017-09-22
4933,Customer #4933,Sao Paulo,SP,2018-07-31
4934,Customer #4934,Santo Andre,SP,2018-02-01
4935,Customer #4935,Franco Da Rocha,SP,2018-06-27
4936,Customer #4936,Sao Jose Dos Campos,SP,2018-07-04
4937,Customer #4937,Sorocaba,SP,2017-11-13
4938,Customer #4938,Senhor Do Bonfim,BA,2017-11-01
4939,Customer #4939,Sao Paulo,SP,2017-10-02
4940,Customer #4940,Aracaju,SE,2018-06-03
4941,Customer #4941,Nilopolis,RJ,2018-03-02
4942,Customer #4942,Paulinia,SP,2018-06-26
4943,Customer #4943,Guarulhos,SP,2018-05-09
4944,Customer #4944,Santa Rita Do Sapucai,MG,2018-03-01
4945,Customer #4945,Brumado,BA,2017-11-11
4946,Customer #4946,Aracaju,SE,2017-05-03
4947,Customer #4947,Piranguinho,MG,2018-02-18
4948,Customer #4948,Marilandia,ES,2018-03-20
4949,Customer #4949,Araraquara,SP,2017-07-28
4950,Customer #4950,Clevelandia,PR,2017-12-03
4951,Customer #4951,Sao Paulo,SP,2017-05-05
4952,Customer #4952,Rio De Janeiro,RJ,2018-03-28
4953,Customer #4953,Bauru,SP,2018-05-28
4954,Customer #4954,Fortaleza,CE,2017-12-28
4955,Customer #4955,Queimadas,BA,2017-04-24
4956,Customer #4956,Rio De Janeiro,RJ,2018-04-11
4957,Customer #4957,Araruama,RJ,2017-11-13
4958,Customer #4958,Anapolis,GO,2018-05-17
4959,Customer #4959,Sao Paulo,SP,2018-04-28
4960,Customer #4960,Brasilia,DF,2018-02-13
4961,Customer #4961,Sao Paulo,SP,2018-06-09
4962,Customer #4962,Sao Paulo,SP,2018-02-14
4963,Customer #4963,Rio De Janeiro,RJ,2017-03-02
4964,Customer #4964,Lins,SP,2018-05-03
4965,Customer #4965,Santa Barbara,MG,2018-08-05
4966,Customer #4966,Petropolis,RJ,2018-06-06
4967,Customer #4967,Jambeiro,SP,2018-08-14
4968,Customer #4968,Conceicao Do Castelo,ES,2017-10-09
4969,Customer #4969,Barbacena,MG,2017-05-15
4970,Customer #4970,Sao Lourenco Da Serra,SP,2018-08-13
4971,Customer #4971,Sao Paulo,SP,2018-06-13
4972,Customer #4972,Sao Carlos,SP,2018-02-06
4973,Customer #4973,Borrazopolis,PR,2018-03-28
4974,Customer #4974,Belo Horizonte,MG,2017-06-18
4975,Customer #4975,Ouricuri,PE,2017-11-16
4976,Customer #4976,Lagarto,SE,2018-01-02
4977,Customer #4977,Sete Lagoas,MG,2018-02-23
4978,Customer #4978,Maringa,PR,2018-05-31
4979,Customer #4979,Rio De Janeiro,RJ,2018-02-06
4980,Customer #4980,Sao Paulo,SP,2018-08-02
4981,Customer #4981,Americana,SP,2017-07-25
4982,Customer #4982,Betim,MG,2017-12-25
4983,Customer #4983,Guarulhos,SP,2017-10-04
4984,Customer #4984,Suzano,SP,2018-02-19
4985,Customer #4985,Joao Pessoa,PB,2017-12-11
4986,Customer #4986,Fortaleza,CE,2018-03-08
4987,Customer #4987,Bananeiras,PB,2018-07-31
4988,Customer #4988,Uberlandia,MG,2018-06-27
4989,Customer #4989,Porto Alegre,RS,2018-07-20
4990,Customer #4990,Aruja,SP,2018-06-28
4991,Customer #4991,Niteroi,RJ,2018-01-05
4992,Customer #4992,Rio De Janeiro,RJ,2017-10-28
4993,Customer #4993,Fortaleza,CE,2018-03-16
4994,Customer #4994,Belo Horizonte,MG,2018-06-15
4995,Customer #4995,Amparo,SP,2018-08-19
4996,Customer #4996,Veranopolis,RS,2018-04-12
4997,Customer #4997,Sao Paulo,SP,2017-10-05
4998,Customer #4998,Maceio,AL,2018-02-05
4999,Customer #4999,Bom Despacho,MG,2017-11-26
5000,Customer #5000,Sao Paulo,SP,2017-04-03
5001,Customer #5001,Osasco,SP,2018-01-30
5002,Customer #5002,Marilia,SP,2017-06-29
5003,Customer #5003,Praia Grande,SP,2017-07-04
5004,Customer #5004,Sao Paulo,SP,2018-01-18
5005,Customer #5005,Belo Horizonte,MG,2018-04-22
5006,Customer #5006,Sao Paulo,SP,2018-08-07
5007,Customer #5007,Curitiba,PR,2017-07-30
5008,Customer #5008,Rio De Janeiro,RJ,2018-08-05
5009,Customer #5009,Guarulhos,SP,2018-03-03
5010,Customer #5010,Sorocaba,SP,2017-04-23
5011,Customer #5011,Embu Das Artes,SP,2018-01-31
5012,Customer #5012,Belo Horizonte,MG,2018-06-23
5013,Customer #5013,Pouso Alegre,MG,2017-07-07
5014,Customer #5014,Jundiai,SP,2017-10-09
5015,Customer #5015,Sao Jose Do Piaui,PI,2018-04-03
5016,Customer #5016,Campinas,SP,2017-07-28
5017,Customer #5017,Diamante D'Oeste,PR,2018-01-21
5018,Customer #5018,Brasilia,DF,2018-05-12
5019,Customer #5019,Dom Pedro,MA,2018-02-22
5020,Customer #5020,Pedro Leopoldo,MG,2017-07-19
5021,Customer #5021,Resende,RJ,2017-06-30
5022,Customer #5022,Jaborandi,SP,2018-05-14
5023,Customer #5023,Ibiara,PB,2017-07-08
5024,Customer #5024,Rio De Janeiro,RJ,2018-04-16
5025,Customer #5025,Sao Paulo,SP,2018-02-02
5026,Customer #5026,Castro,PR,2018-05-31
5027,Customer #5027,Sao Paulo,SP,2018-07-01
5028,Customer #5028,Ubatuba,SP,2017-12-05
5029,Customer #5029,Santos,SP,2018-07-21
5030,Customer #5030,Campo Grande,MS,2018-07-30
5031,Customer #5031,Sao Paulo,SP,2018-07-26
5032,Customer #5032,Ipatinga,MG,2017-08-04
5033,Customer #5033,Sao Paulo,SP,2017-07-22
5034,Customer #5034,Paraguacu Paulista,SP,2017-10-20
5035,Customer #5035,Sao Jose Do Rio Preto,SP,2017-07-28
5036,Customer #5036,Concordia Do Para,PA,2017-09-07
5037,Customer #5037,Limeira,SP,2017-06-20
5038,Customer #5038,Junqueiropolis,SP,2017-06-10
5039,Customer #5039,Sao Paulo,SP,2018-05-14
5040,Customer #5040,Foz Do Iguacu,PR,2018-08-06
5041,Customer #5041,Valenca,RJ,2017-11-23
5042,Customer #5042,Guaicara,SP,2018-04-20
5043,Customer #5043,Rio De Janeiro,RJ,2018-06-15
5044,Customer #5044,Londrina,PR,2018-03-26
5045,Customer #5045,Brasilia,DF,2017-03-09
5046,Customer #5046,Catende,PE,2018-02-15
5047,Customer #5047,Jundiai,SP,2017-02-24
5048,Customer #5048,Rio De Janeiro,RJ,2017-07-12
5049,Customer #5049,Araci,BA,2017-04-28
5050,Customer #5050,Sao Paulo,SP,2018-07-03
5051,Customer #5051,Belo Horizonte,MG,2018-07-15
5052,Customer #5052,Louveira,SP,2018-04-06
5053,Customer #5053,Sao Paulo,SP,2017-08-07
5054,Customer #5054,Celina,ES,2017-12-04
5055,Customer #5055,Mogi Das Cruzes,SP,2017-08-12
5056,Customer #5056,Estrela,RS,2017-04-03
5057,Customer #5057,Sao Miguel Do Araguaia,GO,2017-12-27
5058,Customer #5058,Curitiba,PR,2018-01-12
5059,Customer #5059,Parobe,RS,2017-04-26
5060,Customer #5060,Sao Paulo,SP,2017-08-21
5061,Customer #5061,Niteroi,RJ,2018-06-29
5062,Customer #5062,Palotina,PR,2017-11-18
5063,Customer #5063,Sao Paulo,SP,2017-12-24
5064,Customer #5064,Sao Paulo,SP,2018-03-05
5065,Customer #5065,Osasco,SP,2018-06-20
5066,Customer #5066,Lucas Do Rio Verde,MT,2018-07-03
5067,Customer #5067,Rio De Janeiro,RJ,2018-04-04
5068,Customer #5068,Cascavel,PR,2018-01-30
5069,Customer #5069,Farroupilha,RS,2018-01-18
5070,Customer #5070,Luziania,GO,2018-04-11
5071,Customer #5071,Cerro Grande,RS,2017-09-28
5072,Customer #5072,Florida Paulista,SP,2018-04-13
5073,Customer #5073,Cristalina,GO,2018-05-06
5074,Customer #5074,Brasilia,DF,2017-12-08
5075,Customer #5075,Araguaina,TO,2017-10-09
5076,Customer #5076,Sao Carlos,SC,2017-11-16
5077,Customer #5077,Sao Paulo,SP,2018-07-08
5078,Customer #5078,Sao Paulo,SP,2018-08-05
5079,Customer #5079,Cachoeiro De Itapemirim,ES,2018-02-09
5080,Customer #5080,Sao Paulo,SP,2018-06-27
5081,Customer #5081,Girua,RS,2017-03-05
5082,Customer #5082,Mesquita,RJ,2018-01-12
5083,Customer #5083,Entre Rios Do Oeste,PR,2018-06-10
5084,Customer #5084,Santana De Parnaiba,SP,2018-07-26
5085,Customer #5085,Acreuna,GO,2018-03-18
5086,Customer #5086,Montes Claros,MG,2017-11-24
5087,Customer #5087,Feira De Santana,BA,2017-07-10
5088,Customer #5088,Miguel Pereira,RJ,2017-04-24
5089,Customer #5089,Rio De Janeiro,RJ,2018-07-31
5090,Customer #5090,Rio De Janeiro,RJ,2018-03-26
5091,Customer #5091,Campinas,SP,2018-06-07
5092,Customer #5092,Osasco,SP,2018-01-22
5093,Customer #5093,Bombinhas,SC,2018-01-12
5094,Customer #5094,Medeiros Neto,BA,2017-09-11
5095,Customer #5095,Dois Irmaos,RS,2018-03-11
5096,Customer #5096,Fortaleza,CE,2017-11-24
5097,Customer #5097,Franco Da Rocha,SP,2017-12-02
5098,Customer #5098,Rio De Janeiro,RJ,2018-06-14
5099,Customer #5099,Campos Dos Goytacazes,RJ,2018-03-20
5100,Customer #5100,Jequitinhonha,MG,2017-12-22
5101,Customer #5101,Niteroi,RJ,2018-05-04
5102,Customer #5102,Saudades,SC,2018-01-26
5103,Customer #5103,Santo Andre,SP,2018-07-25
5104,Customer #5104,Porto Alegre,RS,2018-03-16
5105,Customer #5105,Saquarema,RJ,2017-03-25
5106,Customer #5106,Santa Maria,RS,2017-02-23
5107,Customer #5107,Campinas,SP,2017-04-24
5108,Customer #5108,Sao Paulo,SP,2017-10-11
5109,Customer #5109,Resende,RJ,2018-01-04
5110,Customer #5110,Salvador,BA,2018-07-15
5111,Customer #5111,Rio De Janeiro,RJ,2018-02-26
5112,Customer #5112,Belo Oriente,MG,2018-05-26
5113,Customer #5113,Cuiaba,MT,2018-05-28
5114,Customer #5114,Rio De Janeiro,RJ,2017-11-15
5115,Customer #5115,Eugenopolis,MG,2017-07-01
5116,Customer #5116,Casa Nova,BA,2017-10-18
5117,Customer #5117,Fortaleza,CE,2018-07-05
5118,Customer #5118,Sao Bernardo Do Campo,SP,2018-01-07
5119,Customer #5119,Juazeiro Do Norte,CE,2018-07-15
5120,Customer #5120,Salvador,BA,2017-11-16
5121,Customer #5121,Rio De Janeiro,RJ,2018-06-04
5122,Customer #5122,Rio De Janeiro,RJ,2018-06-09
5123,Customer #5123,Brasilia,DF,2017-08-24
5124,Customer #5124,Rio De Janeiro,RJ,2017-02-07
5125,Customer #5125,Brasilia,DF,2017-10-13
5126,Customer #5126,Santos,SP,2017-10-16
5127,Customer #5127,Natividade,RJ,2018-04-13
5128,Customer #5128,Belo Horizonte,MG,2017-05-20
5129,Customer #5129,Campos Do Jordao,SP,2017-01-23
5130,Customer #5130,Feira De Santana,BA,2017-09-18
5131,Customer #5131,Brasilia,DF,2017-12-12
5132,Customer #5132,Rio De Janeiro,RJ,2017-11-24
5133,Customer #5133,Marica,RJ,2018-02-14
5134,Customer #5134,Osasco,SP,2018-05-09
5135,Customer #5135,Jacarei,SP,2018-01-26
5136,Customer #5136,Sao Goncalo,RJ,2018-04-17
5137,Customer #5137,Joinville,SC,2017-11-24
5138,Customer #5138,Grajau,MA,2018-08-03
5139,Customer #5139,Sao Carlos,SP,2018-06-18
5140,Customer #5140,Viradouro,SP,2018-01-29
5141,Customer #5141,Corinto,MG,2017-06-14
5142,Customer #5142,Franco Da Rocha,SP,2018-08-22
5143,Customer #5143,Manhuacu,MG,2018-06-11
5144,Customer #5144,Rio De Janeiro,RJ,2017-11-20
5145,Customer #5145,Mage,RJ,2017-07-16
5146,Customer #5146,Sao Paulo,SP,2018-06-26
5147,Customer #5147,Osasco,SP,2018-01-20
5148,Customer #5148,Paranavai,PR,2018-06-20
5149,Customer #5149,Recife,PE,2017-09-05
5150,Customer #5150,Sao Paulo,SP,2017-08-29
5151,Customer #5151,Contagem,MG,2018-08-05
5152,Customer #5152,Santarem,PA,2018-01-20
5153,Customer #5153,Uberlandia,MG,2017-11-16
5154,Customer #5154,Rio De Janeiro,RJ,2018-05-12
5155,Customer #5155,Sao Paulo,SP,2017-06-25
5156,Customer #5156,Feira De Santana,BA,2018-06-21
5157,Customer #5157,Volta Redonda,RJ,2018-07-18
5158,Customer #5158,Extrema,MG,2018-08-04
5159,Customer #5159,Cotia,SP,2018-02-20
5160,Customer #5160,Sorocaba,SP,2017-12-20
5161,Customer #5161,Birigui,SP,2018-02-14
5162,Customer #5162,Sao Paulo,SP,2018-04-22
5163,Customer #5163,Andradina,SP,2018-01-03
5164,Customer #5164,Belford Roxo,RJ,2017-12-09
5165,Customer #5165,Lauro De Freitas,BA,2017-12-20
5166,Customer #5166,Salvador,BA,2017-03-07
5167,Customer #5167,Montes Claros,MG,2017-12-27
5168,Customer #5168,Passos,MG,2018-07-31
5169,Customer #5169,Belo Horizonte,MG,2017-12-30
5170,Customer #5170,Rio De Janeiro,RJ,2018-06-24
5171,Customer #5171,Dias D'Avila,BA,2018-01-16
5172,Customer #5172,Rio De Janeiro,RJ,2018-08-06
5173,Customer #5173,Tres Forquilhas,RS,2018-03-01
5174,Customer #5174,Santa Maria,RS,2017-08-01
5175,Customer #5175,Campinas,SP,2017-12-01
5176,Customer #5176,Cascavel,PR,2018-03-02
5177,Customer #5177,Sao Paulo,SP,2018-01-15
5178,Customer #5178,Itauba,MT,2017-06-02
5179,Customer #5179,Mirassol,SP,2017-08-21
5180,Customer #5180,Rio De Janeiro,RJ,2017-07-24
5181,Customer #5181,Guanambi,BA,2017-12-28
5182,Customer #5182,Forquilha,CE,2018-06-13
5183,Customer #5183,Araguari,MG,2017-07-06
5184,Customer #5184,Campinas,SP,2018-02-03
5185,Customer #5185,Porto Alegre,RS,2018-05-28
5186,Customer #5186,Balneario Camboriu,SC,2018-03-20
5187,Customer #5187,Rio De Janeiro,RJ,2018-06-08
5188,Customer #5188,Cruz Alta,RS,2017-10-16
5189,Customer #5189,Palmeira Das Missoes,RS,2018-06-11
5190,Customer #5190,Uba,MG,2017-12-07
5191,Customer #5191,Sao Paulo,SP,2017-10-04
5192,Customer #5192,Belo Horizonte,MG,2018-01-12
5193,Customer #5193,Rio De Janeiro,RJ,2017-12-03
5194,Customer #5194,Sao Leopoldo,RS,2017-06-27
5195,Customer #5195,Sao Paulo,SP,2017-06-09
5196,Customer #5196,Madre De Deus,BA,2017-12-30
5197,Customer #5197,Curitiba,PR,2018-05-02
5198,Customer #5198,Sao Jose Dos Campos,SP,2018-01-26
5199,Customer #5199,Porto Trombetas,PA,2017-11-23
5200,Customer #5200,Sao Jose,SC,2017-09-13
5201,Customer #5201,Sao Paulo,SP,2018-01-17
5202,Customer #5202,Cascavel,PR,2018-04-25
5203,Customer #5203,Tupa,SP,2017-07-26
5204,Customer #5204,Belo Horizonte,MG,2018-05-10
