review_id,order_id,review_score,review_date
5277,3731,5,2017-10-10
5278,6942,5,2017-07-14
5279,9777,5,2017-07-21
5280,3805,5,2018-06-20
5281,840,5,2017-07-21
5282,3609,4,2018-05-25
5283,5698,1,2017-04-29
5284,1324,5,2018-07-04
5285,6928,5,2018-03-14
5286,9350,1,2018-08-01
5287,2843,5,2018-08-21
5288,2659,4,2017-09-12
5289,3348,5,2017-10-02
5290,8364,5,2018-06-19
5291,4187,5,2017-09-09
5292,1067,5,2018-04-14
5293,3936,5,2018-05-24
5294,1465,5,2017-06-20
5295,3289,5,2017-04-13
5296,4558,5,2018-03-16
5297,3072,5,2018-07-03
5298,7060,5,2018-08-25
5299,1096,4,2018-03-03
5300,7913,5,2017-09-19
5301,6462,3,2017-12-29
5302,3719,5,2018-05-31
5303,7363,5,2018-08-21
5304,9668,5,2018-02-02
5305,6986,4,2017-07-18
5306,7844,5,2017-09-05
5307,3874,4,2018-06-29
5308,7290,1,2017-12-07
5309,3477,1,2018-02-07
5310,4929,4,2018-05-24
5311,4370,5,2017-08-18
5312,8820,5,2018-04-25
5313,3838,5,2018-07-31
5314,2345,5,2018-01-12
5315,1928,1,2017-05-18
5316,4192,4,2018-01-24
5317,8315,4,2018-06-07
5318,8008,5,2017-08-02
5319,2865,5,2017-12-08
5320,9004,3,2017-05-19
5321,6178,5,2017-09-12
5322,164,1,2018-03-22
5323,49,5,2018-05-22
5324,4574,5,2017-05-25
5325,1479,3,2017-12-01
5326,9637,5,2018-08-18
5327,4431,1,2018-08-08
5328,9861,5,2017-02-10
5329,8481,3,2018-01-04
5330,8413,5,2018-07-13
5331,6849,5,2017-08-26
5332,8694,3,2017-05-20
5333,8548,5,2018-06-27
5334,4232,4,2017-06-02
5335,9134,5,2018-06-12
5336,1491,5,2017-07-18
5337,4189,5,2018-08-10
5338,5701,2,2017-06-01
5339,4342,3,2018-08-24
5340,9866,4,2018-05-18
5341,6271,5,2018-03-16
5342,9046,1,2017-12-02
5343,2410,5,2017-08-12
5344,5944,4,2018-01-26
5345,7266,1,2018-03-01
5346,371,5,2018-08-01
5347,1906,1,2018-03-21
5348,9191,5,2018-03-07
5349,2684,5,2018-02-28
5350,9538,5,2017-12-01
5351,4295,4,2017-12-12
5352,9547,5,2017-08-09
5353,2319,4,2018-02-17
5354,2679,1,2017-12-29
5355,4520,5,2017-04-02
5356,3107,5,2018-06-29
5357,1382,3,2017-03-10
5358,7015,5,2017-10-26
5359,3509,5,2017-08-05
5360,1151,4,2018-04-08
5361,9779,1,2017-11-23
5362,8843,5,2018-06-08
5363,4870,4,2018-06-12
5364,9331,5,2018-02-28
5365,6755,5,2017-11-22
5366,292,3,2018-05-12
5367,7948,1,2018-02-03
5368,6818,5,2018-01-27
5369,4188,5,2017-07-29
5370,8174,4,2018-01-20
5371,6032,2,2018-06-13
5372,1701,4,2018-01-27
5373,1463,1,2018-08-19
5374,1659,1,2018-04-20
5375,2416,5,2017-08-15
5376,6143,1,2018-01-25
5377,6137,3,2018-03-13
5378,5575,5,2018-01-19
5379,4743,5,2018-08-08
5380,8533,5,2018-06-07
5381,1272,5,2018-08-24
5382,4159,5,2018-05-05
5383,6408,5,2017-11-12
5384,5808,5,2017-11-22
5385,88,5,2018-08-17
5386,127,3,2018-03-22
5387,3631,5,2018-07-22
5388,7651,5,2017-08-31
5389,6759,1,2017-10-02
5390,8380,5,2018-02-28
5391,6124,5,2017-12-28
5392,658,4,2017-10-11
5393,7452,3,2017-08-16
5394,5812,5,2017-11-21
5395,3316,4,2018-02-02
5396,6860,3,2018-03-21
5397,6247,2,2018-02-03
5398,3922,5,2017-02-07
5399,4158,4,2017-08-16
5400,8861,5,2017-02-21
5401,1754,1,2018-07-10
5402,7378,5,2017-08-12
5403,6075,4,2017-07-29
5404,6172,5,2018-03-02
5405,6223,5,2017-04-19
5406,7699,5,2017-12-05
5407,969,5,2017-12-12
5408,6058,5,2018-01-23
5409,674,4,2018-08-29
5410,868,4,2017-09-02
5411,7845,4,2017-06-23
5412,7531,5,2018-08-31
5413,6925,2,2018-01-25
5414,2582,5,2018-08-07
5415,3684,5,2017-04-13
5416,8512,5,2018-04-27
5417,683,5,2018-01-17
5418,9512,5,2017-08-31
5419,7753,1,2017-12-21
5420,6460,5,2018-07-31
5421,6239,5,2018-06-29
5422,359,5,2017-12-17
5423,1365,5,2017-08-23
5424,642,4,2017-03-04
5425,7291,5,2017-12-28
5426,6299,5,2018-08-14
5427,4297,3,2017-09-23
5428,9750,5,2018-06-29
5429,6523,4,2018-06-06
5430,7041,2,2018-07-31
5431,6174,4,2017-04-05
5432,2049,5,2018-05-19
5433,1196,5,2018-04-04
5434,6634,3,2017-10-08
5435,1945,5,2018-08-25
5436,9127,4,2017-12-20
5437,8561,4,2017-12-28
5438,556,3,2017-03-09
5439,7432,5,2018-08-15
5440,1244,4,2017-12-10
5441,8433,4,2017-09-15
5442,9123,5,2018-03-20
5443,409,4,2017-10-11
5444,9097,1,2018-06-01
5445,7920,5,2018-05-04
5446,3003,1,2017-06-03
5447,1044,5,2017-09-05
5448,9801,5,2017-08-30
5449,4061,5,2017-06-24
5450,4091,1,2017-08-09
5451,171,5,2017-11-25
5452,9602,4,2018-03-16
5453,9447,5,2018-07-27
5454,3183,4,2017-02-19
5455,9387,4,2018-04-28
5456,1166,5,2018-03-03
5457,9449,5,2017-06-29
5458,6793,5,2018-05-09
5459,8005,5,2018-04-25
5460,8299,5,2017-08-02
5461,4624,1,2018-03-18
5462,2306,5,2018-01-17
5463,4269,5,2017-12-08
5464,2756,1,2018-02-23
5465,1120,5,2017-04-05
5466,364,5,2017-12-13
5467,1628,3,2017-12-21
5468,8528,5,2018-04-25
5469,6889,5,2018-02-03
5470,2044,5,2018-04-06
5471,9301,5,2017-12-15
5472,8925,5,2017-11-14
5473,2647,1,2018-04-12
5474,7919,5,2017-07-12
5475,407,4,2018-01-24
5476,9341,5,2018-03-06
5477,2177,5,2018-03-13
5478,2029,5,2017-05-10
5479,6645,4,2018-05-26
5480,6533,5,2018-08-31
5481,5908,5,2018-08-29
5482,3790,5,2018-03-08
5483,5928,5,2017-01-20
5484,2354,4,2017-03-29
5485,4636,4,2017-12-06
5486,9058,5,2018-06-26
5487,1408,3,2018-01-05
5488,4575,4,2018-04-07
5489,1091,5,2018-03-17
5490,4895,5,2018-03-23
5491,5067,4,2018-07-01
5492,5951,3,2017-09-21
5493,5525,4,2017-11-22
5494,1027,4,2018-04-10
5495,2351,3,2017-07-04
5496,8264,1,2018-04-12
5497,4050,1,2018-08-10
5498,3585,5,2017-12-08
5499,8035,4,2018-06-02
5500,2984,5,2018-07-27
5501,1164,1,2018-05-04
5502,3441,1,2018-06-19
5503,7045,5,2018-02-03
5504,3215,3,2018-04-20
5505,6735,5,2018-08-29
5506,2499,5,2018-04-10
5507,1416,5,2018-02-01
5508,8852,1,2017-03-05
5509,7966,5,2018-02-07
5510,2946,4,2018-03-16
5511,1618,4,2018-03-10
5512,7926,3,2018-03-19
5513,4278,4,2018-02-02
5514,4702,5,2017-08-29
5515,1903,3,2018-04-26
5516,5501,5,2017-05-30
5517,79,5,2017-12-19
5518,346,5,2018-08-22
5519,3525,5,2017-07-15
5520,8411,2,2018-08-01
5521,4015,5,2017-06-02
5522,8188,2,2018-01-17
5523,6610,2,2018-08-12
5524,5637,4,2017-10-03
5525,5874,5,2017-06-28
5526,7093,4,2017-10-26
5527,9085,3,2018-07-28
5528,8027,5,2018-01-18
5529,1305,5,2017-05-12
5530,5068,1,2017-04-12
5531,4329,5,2018-06-24
5532,136,5,2018-07-26
5533,7235,4,2017-03-31
5534,6763,1,2018-03-17
5535,7249,4,2018-08-07
5536,6803,4,2017-03-15
5537,5580,3,2018-02-18
5538,19,5,2018-08-16
5539,7789,4,2018-08-09
5540,6875,3,2018-06-12
5541,6984,5,2018-05-03
5542,1105,5,2017-03-14
5543,2580,5,2018-08-08
5544,7733,5,2017-12-01
5545,3816,3,2018-07-04
5546,8878,4,2017-08-02
5547,3470,5,2018-04-19
5548,2768,5,2018-08-29
5549,7806,5,2018-03-10
5550,9732,5,2018-06-21
5551,271,5,2018-05-09
5552,6309,1,2018-08-15
5553,3255,5,2017-12-28
5554,1336,3,2017-09-28
5555,4429,5,2017-08-31
5556,8647,5,2018-01-24
5557,5442,5,2017-05-21
5558,5313,5,2018-02-12
5559,9351,5,2018-01-23
5560,5882,5,2017-12-06
5561,700,4,2018-03-07
5562,4008,5,2017-03-29
5563,8602,5,2017-02-04
5564,7075,5,2017-07-29
5565,8079,4,2018-01-04
5566,9521,4,2017-12-20
5567,9157,3,2018-02-06
5568,3410,5,2018-08-03
5569,3404,5,2018-06-27
5570,2968,5,2017-08-09
5571,9963,5,2018-06-08
5572,4445,5,2017-05-27
5573,2277,3,2017-03-23
5574,3450,5,2017-03-16
5575,7264,4,2018-03-07
5576,9078,3,2018-03-20
5577,3751,5,2018-07-14
5578,7364,1,2018-08-28
5579,1211,4,2018-01-05
5580,5401,1,2018-05-11
5581,7382,5,2018-03-23
5582,2227,4,2018-08-07
5583,2836,5,2018-04-27
5584,6379,5,2018-07-28
5585,4586,5,2017-09-14
5586,3777,4,2018-03-29
5587,9523,5,2017-09-20
5588,2761,4,2018-07-31
5589,5553,5,2017-11-15
5590,5392,5,2018-01-06
5591,5359,5,2017-05-18
5592,821,5,2018-03-30
5593,6052,5,2018-06-15
5594,7644,4,2018-01-26
5595,4998,5,2017-06-17
5596,8790,5,2017-07-18
5597,3989,5,2017-03-09
5598,7283,1,2018-03-22
5599,644,4,2017-10-27
5600,418,5,2018-07-28
5601,8204,5,2018-01-16
5602,9612,5,2018-08-21
5603,3848,5,2018-07-25
5604,919,5,2017-08-22
5605,6615,5,2017-11-24
5606,3465,5,2018-08-10
5607,1609,3,2018-08-16
5608,6070,5,2018-08-01
5609,9132,1,2017-12-30
5610,9923,5,2017-12-13
5611,1926,4,2017-05-31
5612,901,4,2017-06-08
5613,5373,4,2017-12-02
5614,7569,2,2018-03-23
5615,8066,5,2018-08-03
5616,3794,4,2017-02-08
5617,207,4,2017-12-12
5618,6200,5,2018-07-13
5619,8715,1,2018-06-22
5620,4214,5,2017-11-24
5621,5555,5,2017-05-25
5622,9980,5,2018-06-05
5623,4539,5,2017-12-21
5624,4252,1,2017-04-08
5625,4095,5,2017-05-09
5626,8121,1,2018-08-31
5627,2224,5,2017-02-12
5628,8022,3,2018-07-06
5629,6559,2,2017-07-25
5630,7736,1,2017-04-14
5631,8138,5,2017-07-25
5632,8207,1,2017-09-30
5633,5001,5,2018-04-21
5634,6368,5,2018-08-11
5635,4031,5,2017-04-20
5636,8574,5,2018-03-21
5637,1784,5,2018-02-09
5638,8112,4,2017-12-02
5639,2156,5,2017-07-27
5640,5766,4,2018-01-30
5641,8100,1,2017-04-09
5642,3608,5,2017-10-12
5643,9287,5,2017-08-01
5644,2463,1,2017-12-19
5645,2686,4,2017-08-04
5646,2031,2,2017-10-28
5647,5815,5,2018-05-16
5648,9639,5,2018-08-24
5649,9168,5,2018-08-31
5650,7213,4,2018-01-23
5651,7415,5,2018-03-30
5652,3187,1,2018-03-23
5653,1666,5,2018-02-27
5654,7618,5,2018-07-06
5655,5477,4,2017-12-22
5656,6511,5,2018-05-22
5657,8830,3,2018-02-23
5658,8725,1,2017-12-23
5659,6226,4,2018-04-13
5660,7475,4,2017-12-10
5661,9744,5,2017-03-07
5662,3275,5,2018-06-09
5663,6510,4,2017-03-22
5664,8536,4,2017-10-18
5665,3663,4,2018-05-09
5666,3550,5,2017-05-31
5667,3143,5,2017-12-30
5668,5528,5,2017-05-06
5669,9828,5,2018-07-28
5670,7616,4,2017-09-23
5671,7046,5,2017-07-27
5672,4970,5,2017-02-16
5673,515,5,2017-08-24
5674,4367,4,2017-05-13
5675,3656,5,2018-04-22
5676,4830,1,2018-08-21
5677,7004,1,2018-08-23
5678,226,5,2017-11-28
5679,6997,5,2017-11-26
5680,167,1,2018-04-07
5681,6927,5,2018-08-17
5682,9807,5,2018-02-03
5683,1508,5,2017-10-18
5684,3260,5,2017-10-25
5685,8036,5,2018-05-24
5686,1423,1,2018-06-30
5687,8277,5,2018-02-01
5688,5668,4,2017-03-28
5689,8698,2,2017-03-22
5690,7804,5,2017-10-06
5691,9249,5,2018-07-13
5692,1256,5,2018-06-13
5693,3028,1,2018-07-08
5694,2804,5,2018-06-01
5695,1823,4,2017-12-14
5696,61,1,2017-05-24
5697,3657,5,2017-08-19
5698,1343,4,2017-05-26
5699,2264,1,2017-12-29
5700,7949,1,2018-01-10
5701,4608,4,2018-01-23
5702,323,5,2018-07-17
5703,4902,5,2017-12-03
5704,9361,5,2017-07-06
5705,5502,5,2018-05-04
5706,911,1,2018-02-01
5707,6967,5,2018-08-10
5708,2680,5,2018-06-15
5709,6373,5,2017-08-26
5710,3483,5,2017-11-30
5711,9804,4,2017-06-23
5712,9940,5,2017-06-23
5713,238,5,2018-04-27
5714,4773,5,2017-11-01
5715,8662,5,2018-01-18
5716,353,3,2018-08-03
5717,905,4,2017-09-09
5718,1581,4,2017-03-22
5719,6825,3,2018-06-21
5720,7332,5,2018-02-08
5721,2781,5,2017-05-03
5722,433,5,2018-03-27
5723,9613,1,2017-11-24
5724,1521,5,2017-12-21
5725,4437,5,2017-08-01
5726,8397,5,2018-08-02
5727,2219,3,2017-05-17
5728,1780,4,2017-05-19
5729,6848,5,2018-06-10
5730,1141,4,2017-04-01
5731,5616,4,2018-03-23
5732,8110,5,2018-05-05
5733,3226,5,2018-08-04
5734,6802,4,2018-08-15
5735,839,5,2017-09-06
5736,6541,5,2017-05-13
5737,5440,5,2018-06-29
5738,9674,5,2018-08-19
5739,8900,5,2017-06-10
5740,3154,5,2017-11-15
5741,760,4,2017-09-24
5742,9961,3,2017-08-24
5743,6688,1,2018-04-11
5744,5177,4,2018-05-11
5745,9471,5,2017-12-29
5746,2065,4,2017-11-24
5747,1795,3,2017-12-02
5748,4661,3,2017-09-05
5749,1372,5,2018-06-19
5750,6998,5,2018-05-25
5751,9532,3,2018-06-23
5752,305,1,2017-12-19
5753,6298,5,2017-05-20
5754,2139,5,2017-12-20
5755,8304,1,2017-03-24
5756,9848,5,2017-10-15
5757,4217,5,2018-07-01
5758,2694,3,2017-09-27
5759,7625,5,2018-03-10
5760,1848,4,2018-08-16
5761,6481,5,2018-01-23
5762,3944,4,2018-07-11
5763,5587,4,2018-04-19
5764,315,4,2018-04-11
5765,144,4,2017-12-27
5766,6142,5,2018-06-19
5767,4183,5,2018-08-15
5768,5476,4,2017-05-23
5769,7749,5,2017-09-29
5770,1194,3,2018-03-17
5771,6809,5,2018-08-31
5772,1484,3,2017-10-21
5773,6149,4,2018-03-02
5774,850,3,2018-01-31
5775,1439,5,2018-07-12
5776,9312,4,2017-03-09
5777,9545,5,2018-03-20
5778,9013,5,2018-06-07
5779,8263,5,2018-05-16
5780,5220,4,2018-03-09
5781,2631,3,2018-02-20
5782,5600,5,2018-02-01
5783,6446,5,2017-12-05
5784,3739,5,2017-05-30
5785,8440,4,2018-06-28
5786,7422,5,2017-11-14
5787,1717,1,2017-07-18
5788,387,5,2018-07-04
5789,7773,1,2017-11-04
5790,3861,4,2018-04-21
5791,6222,5,2017-05-31
5792,328,5,2017-12-10
5793,6879,5,2018-06-24
5794,3009,5,2017-05-20
5795,8513,5,2018-06-08
5796,1630,5,2017-07-01
5797,4432,3,2018-05-26
5798,1947,4,2018-04-21
5799,2731,1,2018-08-09
5800,1152,3,2017-10-13
5801,2269,5,2017-05-27
5802,1937,5,2018-06-09
5803,9347,5,2018-06-03
5804,8038,5,2018-07-26
5805,7839,3,2017-10-28
5806,4734,3,2017-08-03
5807,83,5,2017-08-09
5808,5176,4,2017-06-22
5809,3716,5,2018-01-28
5810,9500,5,2018-03-14
5811,1729,5,2018-04-04
5812,1016,5,2017-07-01
5813,2458,5,2017-12-05
5814,256,1,2017-09-14
5815,4937,4,2017-03-07
5816,3394,4,2018-06-15
5817,1851,1,2018-05-27
5818,6850,5,2017-08-10
5819,3169,5,2017-05-05
5820,3381,5,2018-08-12
5821,1969,4,2017-02-18
5822,5178,5,2017-12-19
5823,2080,1,2018-06-13
5824,6080,1,2018-08-16
5825,757,5,2018-07-21
5826,2861,1,2018-08-12
5827,4382,3,2018-04-06
5828,8826,1,2018-04-26
5829,1750,4,2017-10-07
5830,3693,5,2018-07-03
5831,1988,1,2018-06-09
5832,679,5,2017-09-15
5833,8068,5,2018-01-10
5834,5901,5,2017-06-24
5835,1959,5,2018-07-31
5836,1838,5,2017-11-24
5837,9977,5,2018-04-19
5838,2886,2,2018-08-17
5839,6670,4,2018-06-20
5840,2821,5,2018-01-19
5841,2700,5,2017-06-22
5842,2515,5,2017-11-11
5843,9558,5,2017-08-10
5844,1355,5,2017-12-30
5845,201,5,2018-08-08
5846,9798,5,2018-02-07
5847,4627,4,2017-08-30
5848,7494,5,2018-04-09
5849,3612,4,2018-02-02
5850,7928,1,2018-03-22
5851,776,3,2018-06-14
5852,9375,5,2018-08-15
5853,6754,5,2017-12-09
5854,2116,5,2017-04-21
5855,1940,4,2017-07-30
5856,7879,5,2017-12-08
5857,8636,4,2018-05-18
5858,1764,4,2018-07-15
5859,9109,1,2018-02-17
5860,9215,5,2018-05-16
5861,1106,1,2017-05-13
5862,301,3,2018-04-29
5863,7185,5,2018-08-02
5864,6773,4,2018-06-19
5865,102,5,2018-03-15
5866,4976,2,2018-06-21
5867,1055,5,2018-05-18
5868,7094,5,2017-12-21
5869,6665,5,2017-12-06
5870,6895,1,2018-02-23
5871,2380,5,2018-04-06
5872,8324,5,2017-03-29
5873,623,5,2018-08-21
5874,7412,5,2018-03-14
5875,4355,5,2018-08-28
5876,9502,4,2018-07-12
5877,2464,1,2018-08-30
5878,3052,5,2018-08-14
5879,3661,5,2018-07-31
5880,7956,4,2018-08-04
5881,3975,4,2018-06-21
5882,7909,4,2018-01-30
5883,7756,5,2017-04-07
5884,544,4,2018-08-29
5885,918,1,2018-04-21
5886,115,4,2017-07-15
5887,6258,5,2017-07-26
5888,9172,5,2018-07-01
5889,6902,5,2017-07-25
5890,2601,5,2018-08-11
5891,3831,1,2018-08-15
5892,6953,3,2018-08-11
5893,7248,5,2017-12-01
5894,934,5,2018-03-22
5895,1023,5,2018-08-15
5896,6092,4,2018-03-06
5897,4446,5,2018-06-16
5898,7897,2,2017-06-17
5899,733,5,2018-08-01
5900,9037,5,2018-08-23
5901,3946,5,2017-07-26
5902,5756,3,2018-05-18
5903,3096,5,2018-08-06
5904,9679,5,2017-12-12
5905,7299,1,2018-08-01
5906,3103,5,2017-06-30
5907,5867,5,2017-09-20
5908,1786,1,2018-03-18
5909,4751,5,2018-07-28
5910,4182,1,2018-06-30
5911,9285,5,2017-10-02
5912,4839,5,2018-07-24
5913,5462,4,2018-06-12
5914,5335,4,2018-08-30
5915,8684,5,2017-05-12
5916,1691,5,2018-05-03
5917,3406,1,2018-08-22
5918,7379,4,2018-06-15
5919,7834,5,2018-07-25
5920,1841,5,2017-11-22
5921,3963,5,2018-04-03
5922,9245,5,2018-03-29
5923,6752,5,2018-04-10
5924,1477,5,2018-01-12
5925,8273,5,2018-06-20
5926,4200,5,2018-05-25
5927,1167,5,2018-04-24
5928,6745,4,2018-08-16
5929,3845,5,2017-05-23
5930,3209,5,2017-10-26
5931,4948,5,2018-04-26
5932,5654,5,2018-08-16
5933,8150,5,2018-05-10
5934,9027,5,2018-07-13
5935,5934,4,2018-05-05
5936,7263,5,2018-06-22
5937,8011,4,2018-04-28
5938,190,4,2017-10-28
5939,9030,2,2018-07-05
5940,2434,5,2017-12-28
5941,1131,4,2017-04-14
5942,5105,5,2018-06-12
5943,1892,5,2018-03-18
5944,7717,5,2018-05-17
5945,545,5,2018-03-01
5946,4387,1,2018-08-31
5947,7741,5,2017-07-11
5948,6844,1,2017-11-23
5949,998,5,2017-05-30
5950,8427,5,2018-08-14
5951,3416,5,2017-11-28
5952,8718,5,2017-09-15
5953,9059,3,2018-04-04
5954,1941,2,2018-03-01
5955,2424,5,2018-01-05
5956,9825,5,2017-10-17
5957,3016,4,2017-12-17
5958,2863,5,2017-06-02
5959,3605,3,2017-12-12
5960,1377,1,2018-07-25
5961,1979,2,2018-03-28
5962,1213,5,2018-06-21
5963,7942,5,2018-06-07
5964,5913,5,2018-04-29
5965,1922,5,2018-07-13
5966,8095,4,2018-06-30
5967,1284,5,2018-08-07
5968,8052,5,2018-02-15
5969,6410,5,2018-08-16
5970,7261,5,2017-07-07
5971,7163,5,2017-12-23
5972,5283,5,2017-10-22
5973,443,5,2018-05-09
5974,6140,5,2017-10-09
5975,3277,5,2017-12-06
5976,4282,3,2017-12-28
5977,4054,3,2017-07-19
5978,8384,1,2018-03-29
5979,2489,4,2017-11-11
5980,9972,5,2018-03-28
5981,2650,1,2018-04-26
5982,3093,5,2018-06-23
5983,7819,5,2017-02-15
5984,756,1,2017-07-15
5985,6136,5,2017-09-03
5986,6926,1,2018-03-21
5987,2487,5,2018-03-06
5988,1498,5,2018-08-15
5989,9319,5,2018-06-28
5990,5426,5,2018-07-24
5991,6641,5,2018-07-03
5992,1281,5,2018-05-12
5993,38,5,2018-06-23
5994,2517,5,2017-06-08
5995,7048,5,2018-02-09
5996,9159,3,2018-08-17
5997,4549,3,2018-07-26
5998,5438,4,2017-06-25
5999,1650,5,2017-12-08
6000,2114,5,2018-05-30
6001,6963,5,2018-08-09
6002,7022,2,2017-07-12
6003,3542,5,2017-12-29
6004,7961,5,2018-07-10
6005,4618,1,2017-07-26
6006,4868,5,2018-05-01
6007,3201,1,2017-07-15
6008,1744,3,2018-07-07
6009,7990,5,2018-04-11
6010,7493,4,2017-06-03
6011,8716,4,2017-09-23
6012,9501,4,2018-03-16
6013,6267,5,2017-07-05
6014,7174,3,2018-04-20
6015,6727,1,2017-11-12
6016,3239,5,2017-11-07
6017,2664,3,2017-07-13
6018,844,5,2018-06-27
6019,6420,5,2018-06-05
6020,1339,5,2018-03-02
6021,3840,4,2018-05-04
6022,4783,5,2017-03-02
6023,5430,5,2017-05-16
6024,98,5,2017-12-29
6025,8125,5,2018-03-27
6026,6272,1,2017-04-11
6027,5522,1,2018-06-09
6028,174,5,2018-02-15
6029,8396,4,2018-05-09
6030,9799,5,2018-07-26
6031,8478,5,2018-03-10
6032,1008,5,2018-08-15
6033,4883,5,2018-04-12
6034,7746,5,2018-08-31
6035,3365,4,2018-06-29
6036,1942,1,2018-03-22
6037,5247,5,2018-07-03
6038,1950,5,2018-02-23
6039,1672,1,2018-07-28
6040,8739,5,2017-12-20
6041,1777,5,2018-08-28
6042,6866,5,2017-12-14
6043,3232,5,2018-03-19
6044,2032,2,2017-03-21
6045,6079,4,2018-08-11
6046,599,5,2017-12-10
6047,2100,1,2018-02-05
6048,4322,1,2018-08-05
6049,6113,1,2017-08-16
6050,3007,5,2018-05-25
6051,5272,5,2018-02-01
6052,2184,5,2018-05-06
6053,8425,4,2018-02-16
6054,828,5,2018-02-02
6055,5180,5,2018-07-22
6056,8717,5,2017-12-08
6057,3633,5,2018-03-06
6058,9296,5,2018-08-24
6059,6991,4,2017-11-30
6060,8358,3,2017-01-31
6061,4372,4,2017-09-28
6062,3285,4,2018-06-10
6063,6399,5,2017-06-30
6064,8219,4,2018-01-27
6065,9432,4,2017-03-18
6066,6602,3,2017-02-25
6067,4323,1,2017-12-15
6068,7183,1,2017-05-19
6069,5345,5,2017-09-30
6070,4680,4,2018-08-28
6071,5131,5,2017-12-16
6072,1192,4,2017-12-19
6073,2027,5,2017-12-14
6074,2831,5,2017-10-28
6075,4782,3,2018-04-15
6076,2055,5,2017-12-08
6077,7590,1,2017-09-15
6078,3726,1,2017-11-01
6079,2612,4,2018-08-29
6080,5988,4,2018-03-24
6081,8504,4,2018-02-28
6082,6380,5,2018-03-10
6083,1318,5,2018-02-27
6084,6801,1,2017-03-23
6085,8884,5,2018-07-06
6086,7370,4,2017-12-01
6087,424,5,2017-10-25
6088,4777,2,2018-03-14
6089,7991,5,2018-04-05
6090,6356,5,2018-01-11
6091,2626,5,2018-01-16
6092,5319,5,2017-09-30
6093,5198,5,2017-07-04
6094,5349,5,2017-04-21
6095,4386,1,2018-03-18
6096,2053,5,2018-02-16
6097,9343,1,2017-12-20
6098,1721,1,2017-12-19
6099,723,4,2017-03-14
6100,2391,5,2017-05-18
6101,1613,1,2018-05-16
6102,7350,5,2018-08-28
6103,5399,1,2018-02-06
6104,7433,5,2018-02-07
6105,6509,1,2018-04-12
6106,2131,4,2018-03-15
6107,5287,5,2017-12-31
6108,8992,3,2017-04-20
6109,6814,4,2017-09-20
6110,9607,5,2018-01-25
6111,327,3,2018-02-01
6112,2963,5,2018-04-17
6113,5769,5,2017-04-28
6114,4466,5,2018-08-29
6115,2873,5,2018-07-27
6116,9508,1,2017-12-29
6117,1107,1,2018-03-09
6118,505,5,2017-06-27
6119,2723,1,2018-03-24
6120,9328,5,2017-10-31
6121,7824,4,2017-12-28
6122,906,2,2017-12-12
6123,561,5,2018-05-15
6124,6917,5,2017-05-24
6125,3224,5,2018-02-01
6126,3708,5,2017-03-09
6127,3273,5,2017-09-26
6128,4097,5,2017-04-12
6129,3247,4,2018-04-12
6130,4398,4,2017-09-19
6131,3778,5,2017-09-12
6132,5130,4,2018-01-31
6133,8618,4,2017-08-08
6134,8700,5,2018-04-27
6135,6601,3,2018-05-09
6136,861,5,2017-04-06
6137,7971,4,2018-01-19
6138,5570,5,2018-04-03
6139,1913,4,2018-06-14
6140,6480,5,2018-03-16
6141,1261,3,2017-08-31
6142,462,5,2018-08-11
6143,6477,5,2017-08-19
6144,6278,5,2018-03-22
6145,4589,5,2018-03-24
6146,6393,5,2017-05-03
6147,5627,5,2018-05-23
6148,940,3,2017-08-12
6149,5504,5,2018-08-11
6150,9895,4,2017-09-26
6151,5233,5,2018-08-30
6152,2872,5,2018-06-15
6153,6158,1,2018-05-09
6154,270,2,2017-07-06
6155,6233,5,2018-06-05
6156,2705,5,2017-06-07
6157,8497,5,2018-03-29
6158,662,5,2018-08-17
6159,9945,2,2017-12-05
6160,5820,5,2018-04-12
6161,833,5,2018-01-06
6162,8932,1,2018-08-12
6163,4175,5,2018-08-11
6164,3300,5,2017-09-29
6165,2586,5,2017-12-06
6166,2071,5,2018-06-23
6167,6706,5,2018-06-26
6168,8666,4,2017-08-02
6169,7073,5,2018-04-20
6170,2430,5,2018-02-28
6171,6947,5,2017-12-28
6172,5168,5,2018-05-12
6173,3911,5,2018-06-20
6174,3186,4,2018-08-25
6175,9339,5,2017-12-16
6176,5470,5,2017-06-15
6177,1992,4,2017-04-18
6178,9151,4,2017-05-17
6179,2313,1,2018-06-16
6180,1021,5,2018-06-09
6181,5538,5,2018-04-07
6182,1296,5,2018-02-24
6183,6097,5,2018-08-10
6184,2644,4,2018-07-26
6185,6037,5,2017-06-21
6186,4724,5,2017-10-15
6187,9022,1,2018-04-04
6188,7572,5,2018-08-08
6189,445,1,2017-09-16
6190,4099,5,2018-07-22
6191,1102,5,2018-08-11
6192,5264,5,2018-05-05
6193,6191,3,2017-05-03
6194,148,5,2018-05-11
6195,4957,1,2018-01-06
6196,3146,3,2018-01-28
6197,1861,5,2017-08-04
6198,4059,5,2017-10-01
6199,7313,5,2017-10-05
6200,6115,4,2017-05-23
6201,3301,5,2018-02-28
6202,8297,5,2018-03-06
6203,6839,2,2017-09-20
6204,3582,5,2017-05-04
6205,4306,4,2017-09-30
6206,1921,5,2017-02-19
6207,7208,3,2018-04-15
6208,4430,5,2017-11-24
6209,6797,2,2018-02-02
6210,5592,5,2018-02-25
6211,5883,5,2017-05-20
6212,7682,4,2017-04-04
6213,4257,5,2018-01-12
6214,5611,5,2017-06-30
