product_id,product_name,category,price
2915,Sports Leisure Item #b044bb,Sports Leisure,299.9
2916,Baby Item #04ea63,Baby,56.49
2917,Auto Item #fd4243,Auto,80.4
2918,Fixed Telephony Item #80e93c,Fixed Telephony,230.0
2919,Consoles Games Item #5bfcd1,Consoles Games,223.9
2920,Telephony Item #e39ad6,Telephony,18.99
2921,Housewares Item #44afeb,Housewares,90.67
2922,Luggage Accessories Item #1a980a,Luggage Accessories,36.9
2923,Bed Bath Table Item #617767,Bed Bath Table,68.45
2924,Furniture Decor Item #d4ad7e,Furniture Decor,69.9
2925,Sports Leisure Item #87dc70,Sports Leisure,9.0
2926,Garden Tools Item #a76433,Garden Tools,249.9
2927,Health Beauty Item #2c9202,Health Beauty,87.99
2928,Bed Bath Table Item #df44d8,Bed Bath Table,69.9
2929,Computers Accessories Item #2d00c3,Computers Accessories,89.9
2930,Sports Leisure Item #44a342,Sports Leisure,29.5
2931,Sports Leisure Item #f114a4,Sports Leisure,194.0
2932,Home Appliances 2 Item #287034,Home Appliances 2,205.0
2933,Watches Gifts Item #2e6f39,Watches Gifts,59.0
2934,Bed Bath Table Item #2ba4f7,Bed Bath Table,56.0
2935,Toys Item #f7c72f,Toys,189.9
2936,Sports Leisure Item #6e835a,Sports Leisure,69.9
2937,Perfumery Item #78b7b1,Perfumery,292.9
2938,Garden Tools Item #a2e378,Garden Tools,799.99
2939,Housewares Item #ef39cf,Housewares,26.9
2940,Baby Item #fc2351,Baby,52.0
2941,Bed Bath Table Item #d2ff5f,Bed Bath Table,119.9
2942,Toys Item #d517de,Toys,76.99
2943,Bed Bath Table Item #090481,Bed Bath Table,33.9
2944,Computers Accessories Item #51380e,Computers Accessories,89.9
2945,Bed Bath Table Item #c5e31b,Bed Bath Table,48.0
2946,Housewares Item #cdba44,Housewares,152.72
2947,Bed Bath Table Item #08e2eb,Bed Bath Table,71.9
2948,Telephony Item #7af783,Telephony,21.9
2949,Bed Bath Table Item #6aa405,Bed Bath Table,59.9
2950,Pet Shop Item #f35692,Pet Shop,599.9
2951,Housewares Item #8b50a7,Housewares,45.99
2952,Computers Accessories Item #fe077e,Computers Accessories,142.0
2953,Health Beauty Item #afb20d,Health Beauty,159.9
2954,Watches Gifts Item #933190,Watches Gifts,197.8
2955,Toys Item #175075,Toys,36.9
2956,Fashion Shoes Item #0d77d6,Fashion Shoes,98.7
2957,Baby Item #d6be88,Baby,69.99
2958,Health Beauty Item #0f784f,Health Beauty,23.0
2959,Baby Item #cecf7d,Baby,34.9
2960,Fashion Bags Accessories Item #96bdf8,Fashion Bags Accessories,24.99
2961,Garden Tools Item #f1fe59,Garden Tools,99.9
2962,Health Beauty Item #4ba501,Health Beauty,138.9
2963,Market Place Item #38a3b0,Market Place,143.8
2964,Telephony Item #c40b4d,Telephony,54.9
2965,Bed Bath Table Item #3472b1,Bed Bath Table,17.9
2966,Computers Accessories Item #f8b29b,Computers Accessories,18.9
2967,Stationery Item #07a446,Stationery,289.0
2968,Furniture Living Room Item #223f6b,Furniture Living Room,425.99
2969,Housewares Item #ae6b73,Housewares,42.0
2970,Uncategorized Item #eaecac,Uncategorized,15.0
2971,Baby Item #d12736,Baby,69.9
2972,Housewares Item #0f6aa6,Housewares,195.0
2973,Sports Leisure Item #ac8d63,Sports Leisure,84.99
2974,Sports Leisure Item #97e03a,Sports Leisure,124.9
2975,Watches Gifts Item #914426,Watches Gifts,55.0
2976,Fashion Sport Item #e475b2,Fashion Sport,49.9
2977,Housewares Item #e182a4,Housewares,39.97
2978,Electronics Item #474bb6,Electronics,21.9
2979,Sports Leisure Item #f5678a,Sports Leisure,180.0
2980,Sports Leisure Item #edfa4e,Sports Leisure,19.0
2981,Sports Leisure Item #31b67c,Sports Leisure,140.0
2982,Kitchen Dining Laundry Garden Furniture Item #801e17,Kitchen Dining Laundry Garden Furniture,89.9
2983,Consoles Games Item #65735d,Consoles Games,155.99
2984,Housewares Item #b6475d,Housewares,19.9
2985,Sports Leisure Item #fb495e,Sports Leisure,79.0
2986,Health Beauty Item #a01422,Health Beauty,99.0
2987,Books General Interest Item #c518e2,Books General Interest,23.0
2988,Home Appliances Item #4c995d,Home Appliances,155.0
2989,Toys Item #c8f7df,Toys,84.99
2990,Computers Accessories Item #fa335d,Computers Accessories,27.9
2991,Sports Leisure Item #a5e66f,Sports Leisure,119.48
2992,Health Beauty Item #e3dd33,Health Beauty,417.65
2993,Bed Bath Table Item #22c5e1,Bed Bath Table,59.9
2994,Electronics Item #a767d4,Electronics,249.9
2995,Electronics Item #68753c,Electronics,249.0
2996,Baby Item #321fd4,Baby,19.9
2997,Pet Shop Item #fb3c5f,Pet Shop,28.9
2998,Cool Stuff Item #3a7c9b,Cool Stuff,129.99
2999,Computers Accessories Item #b3b0bc,Computers Accessories,24.98
3000,Home Confort Item #ebe0c2,Home Confort,89.9
3001,Construction Tools Safety Item #e3bd2b,Construction Tools Safety,75.0
3002,Computers Accessories Item #e5ae72,Computers Accessories,61.9
3003,Bed Bath Table Item #d30115,Bed Bath Table,19.9
3004,Baby Item #7dca71,Baby,348.99
3005,Baby Item #9d014c,Baby,299.99
3006,Electronics Item #42f25a,Electronics,151.0
3007,Computers Accessories Item #bc055a,Computers Accessories,70.89
3008,Bed Bath Table Item #c801da,Bed Bath Table,39.99
3009,Bed Bath Table Item #9cbe4a,Bed Bath Table,27.9
3010,Watches Gifts Item #e9ba3e,Watches Gifts,188.9
3011,Computers Accessories Item #d04857,Computers Accessories,70.61
3012,Telephony Item #2ec406,Telephony,24.99
3013,Perfumery Item #96a773,Perfumery,89.5
3014,Telephony Item #9afaad,Telephony,192.33
3015,Telephony Item #fcf28a,Telephony,27.99
3016,Bed Bath Table Item #efaeb3,Bed Bath Table,119.9
3017,Small Appliances Item #98712b,Small Appliances,45.0
3018,Furniture Decor Item #c3d086,Furniture Decor,77.44
3019,Watches Gifts Item #fb2de9,Watches Gifts,559.9
3020,Perfumery Item #4650fa,Perfumery,7.0
3021,Housewares Item #e304ba,Housewares,16.9
3022,Bed Bath Table Item #de01db,Bed Bath Table,199.99
3023,Health Beauty Item #daef14,Health Beauty,199.9
3024,Costruction Tools Garden Item #30caac,Costruction Tools Garden,53.9
3025,Bed Bath Table Item #94e6d7,Bed Bath Table,45.0
3026,Cool Stuff Item #9d72e4,Cool Stuff,199.0
3027,Auto Item #678f39,Auto,33.9
3028,Baby Item #735bfb,Baby,60.9
3029,Furniture Decor Item #b53234,Furniture Decor,36.36
3030,Stationery Item #056010,Stationery,44.0
3031,Furniture Decor Item #0ec96e,Furniture Decor,167.0
3032,Sports Leisure Item #006baa,Sports Leisure,99.9
3033,Air Conditioning Item #3fc00a,Air Conditioning,99.0
3034,Auto Item #577c61,Auto,429.9
3035,Construction Tools Construction Item #09b4af,Construction Tools Construction,289.0
3036,Housewares Item #a4bc24,Housewares,59.9
3037,Bed Bath Table Item #608e8b,Bed Bath Table,55.9
3038,Auto Item #db24f4,Auto,16.9
3039,Health Beauty Item #735b17,Health Beauty,89.99
3040,Health Beauty Item #9e1260,Health Beauty,150.9
3041,Sports Leisure Item #d10d49,Sports Leisure,169.9
3042,Bed Bath Table Item #3a0816,Bed Bath Table,61.0
3043,Furniture Decor Item #7f7e18,Furniture Decor,69.9
3044,Toys Item #ead6d5,Toys,99.99
3045,Housewares Item #9dfb29,Housewares,50.0
3046,Baby Item #c5a00e,Baby,59.0
3047,Health Beauty Item #f3b5bb,Health Beauty,151.74
3048,Office Furniture Item #e2a73e,Office Furniture,289.9
3049,Furniture Decor Item #a65220,Furniture Decor,100.0
3050,Electronics Item #1b14ba,Electronics,12.9
3051,Bed Bath Table Item #6eb661,Bed Bath Table,28.29
3052,Cool Stuff Item #b82c08,Cool Stuff,599.0
3053,Cool Stuff Item #5038cd,Cool Stuff,19.9
3054,Sports Leisure Item #48a731,Sports Leisure,259.0
3055,Electronics Item #96717b,Electronics,9.0
3056,Construction Tools Lights Item #3fde07,Construction Tools Lights,71.0
3057,Computers Accessories Item #93c480,Computers Accessories,149.0
3058,Telephony Item #df3ad3,Telephony,19.9
3059,Market Place Item #b29f3f,Market Place,99.9
3060,Computers Accessories Item #caf1ca,Computers Accessories,157.0
3061,Furniture Decor Item #c3b271,Furniture Decor,45.9
3062,Pet Shop Item #3c3d24,Pet Shop,191.88
3063,Agro Industry And Commerce Item #16d096,Agro Industry And Commerce,228.0
3064,Pet Shop Item #def59e,Pet Shop,22.9
3065,Sports Leisure Item #6b770b,Sports Leisure,42.9
3066,Health Beauty Item #f8c261,Health Beauty,11.04
3067,Musical Instruments Item #6e5903,Musical Instruments,135.9
3068,Bed Bath Table Item #fc1d86,Bed Bath Table,152.04
3069,Toys Item #8ef18e,Toys,96.99
3070,Pet Shop Item #15994d,Pet Shop,289.9
3071,Sports Leisure Item #8cc939,Sports Leisure,129.9
3072,Electronics Item #7b44e5,Electronics,89.9
3073,Auto Item #bc0246,Auto,118.99
3074,Telephony Item #a2da86,Telephony,24.99
3075,Bed Bath Table Item #02ed3b,Bed Bath Table,40.35
3076,Computers Accessories Item #145978,Computers Accessories,20.17
3077,Computers Accessories Item #f457c5,Computers Accessories,18.0
3078,Musical Instruments Item #e72488,Musical Instruments,485.0
3079,Sports Leisure Item #d63541,Sports Leisure,51.8
3080,Pet Shop Item #2e5bdd,Pet Shop,41.7
3081,Bed Bath Table Item #5101f0,Bed Bath Table,79.0
3082,Office Furniture Item #90b587,Office Furniture,189.99
3083,Construction Tools Lights Item #a02d01,Construction Tools Lights,245.6
3084,Housewares Item #9c1f0d,Housewares,69.9
3085,Pet Shop Item #45cfee,Pet Shop,32.64
3086,Small Appliances Item #5c92f9,Small Appliances,25.49
3087,Furniture Decor Item #813a9e,Furniture Decor,299.0
3088,Telephony Item #08fb1f,Telephony,24.99
3089,Stationery Item #d189fb,Stationery,59.9
3090,Watches Gifts Item #6fd82d,Watches Gifts,55.0
3091,Auto Item #a00c86,Auto,41.9
3092,Art Item #bf3594,Art,48.9
3093,Watches Gifts Item #b7bea0,Watches Gifts,47.0
3094,Sports Leisure Item #5dee2c,Sports Leisure,89.63
3095,Furniture Decor Item #6feea9,Furniture Decor,54.9
3096,Auto Item #152fb8,Auto,189.99
3097,Baby Item #441571,Baby,119.9
3098,Computers Accessories Item #29d273,Computers Accessories,29.99
3099,Cool Stuff Item #ccc4bd,Cool Stuff,99.99
3100,Furniture Decor Item #66b5c5,Furniture Decor,150.0
3101,Health Beauty Item #676845,Health Beauty,22.0
3102,Dvds Blu Ray Item #5af874,Dvds Blu Ray,19.9
3103,Luggage Accessories Item #77aadd,Luggage Accessories,117.9
3104,Health Beauty Item #c56ecd,Health Beauty,51.67
3105,Pet Shop Item #a4c1d7,Pet Shop,115.0
3106,Home Appliances Item #97b72e,Home Appliances,43.0
3107,Electronics Item #5176d8,Electronics,18.9
3108,Housewares Item #872901,Housewares,198.67
3109,Auto Item #1f49bc,Auto,74.9
3110,Health Beauty Item #037aab,Health Beauty,90.0
3111,Fashion Bags Accessories Item #d103ba,Fashion Bags Accessories,59.0
3112,Furniture Living Room Item #0db04b,Furniture Living Room,34.5
3113,Baby Item #28e1e0,Baby,394.9
3114,Telephony Item #c413fa,Telephony,12.97
3115,Watches Gifts Item #5c6928,Watches Gifts,29.0
3116,Baby Item #498f54,Baby,29.9
3117,Health Beauty Item #03624f,Health Beauty,129.9
3118,Housewares Item #8b27cb,Housewares,159.99
3119,Luggage Accessories Item #9bc5cc,Luggage Accessories,97.0
3120,Telephony Item #0cf573,Telephony,45.9
3121,Food Drink Item #f70dd3,Food Drink,51.0
3122,Sports Leisure Item #bdfa2e,Sports Leisure,59.9
3123,Toys Item #672912,Toys,76.89
3124,Furniture Decor Item #f646af,Furniture Decor,49.9
3125,Furniture Decor Item #827c4a,Furniture Decor,39.9
3126,Fashion Bags Accessories Item #9a442e,Fashion Bags Accessories,27.3
3127,Furniture Decor Item #b7a64f,Furniture Decor,83.88
3128,Bed Bath Table Item #d5d6b5,Bed Bath Table,121.97
3129,Stationery Item #5411e9,Stationery,112.33
3130,Furniture Decor Item #d4fa7c,Furniture Decor,44.35
3131,Toys Item #db4e12,Toys,15.0
3132,Health Beauty Item #a8b3b0,Health Beauty,140.0
3133,Computers Accessories Item #4ac218,Computers Accessories,195.9
3134,Electronics Item #b1dc70,Electronics,59.99
3135,Housewares Item #6b22a2,Housewares,58.99
3136,Agro Industry And Commerce Item #b8faf8,Agro Industry And Commerce,549.0
3137,Computers Accessories Item #b7d2c9,Computers Accessories,349.0
3138,Housewares Item #c829cd,Housewares,62.0
3139,Housewares Item #5d096e,Housewares,64.99
3140,Health Beauty Item #ba9100,Health Beauty,43.9
3141,Housewares Item #8684bd,Housewares,69.0
3142,Fashion Bags Accessories Item #67b0d3,Fashion Bags Accessories,59.9
3143,Electronics Item #caa167,Electronics,58.99
3144,Watches Gifts Item #217673,Watches Gifts,279.9
3145,Toys Item #62e247,Toys,139.99
3146,Bed Bath Table Item #777d2e,Bed Bath Table,69.9
3147,Sports Leisure Item #8abe43,Sports Leisure,180.0
3148,Telephony Item #e7cc48,Telephony,175.8
3149,Furniture Decor Item #7e6bbd,Furniture Decor,59.9
3150,Cool Stuff Item #7dd64f,Cool Stuff,281.89
3151,Bed Bath Table Item #f79503,Bed Bath Table,169.99
3152,Furniture Decor Item #810e29,Furniture Decor,78.0
3153,Stationery Item #95340a,Stationery,169.0
3154,Stationery Item #4c1fda,Stationery,129.0
3155,Perfumery Item #9ee8c8,Perfumery,129.9
3156,Baby Item #3efd39,Baby,213.0
3157,Pet Shop Item #6a767a,Pet Shop,64.0
3158,Pet Shop Item #171b50,Pet Shop,38.7
3159,Stationery Item #9007d9,Stationery,7.9
3160,Telephony Item #d24dd3,Telephony,18.9
3161,Health Beauty Item #9d09af,Health Beauty,37.29
3162,Fashion Bags Accessories Item #5111f6,Fashion Bags Accessories,20.3
3163,Computers Accessories Item #81efaa,Computers Accessories,46.55
3164,Health Beauty Item #eb2d12,Health Beauty,128.9
3165,Fashion Bags Accessories Item #a11ae5,Fashion Bags Accessories,34.3
3166,Sports Leisure Item #059fd0,Sports Leisure,865.9
3167,Bed Bath Table Item #af0a91,Bed Bath Table,91.9
3168,Toys Item #86b5eb,Toys,159.9
3169,Health Beauty Item #e813c8,Health Beauty,27.49
3170,Furniture Decor Item #f32af0,Furniture Decor,29.9
3171,Health Beauty Item #cfd414,Health Beauty,92.57
3172,Furniture Decor Item #f6e6c6,Furniture Decor,169.99
3173,Watches Gifts Item #bc2d99,Watches Gifts,159.9
3174,Computers Accessories Item #a5e28e,Computers Accessories,39.0
3175,Sports Leisure Item #9cb2ed,Sports Leisure,39.9
3176,Pet Shop Item #e1bf2f,Pet Shop,168.9
3177,Furniture Decor Item #fc8405,Furniture Decor,163.9
3178,Baby Item #f46856,Baby,34.94
3179,Costruction Tools Tools Item #3cdb91,Costruction Tools Tools,149.9
3180,Books General Interest Item #e04493,Books General Interest,48.9
3181,Computers Accessories Item #afa3bc,Computers Accessories,69.9
3182,Bed Bath Table Item #952e73,Bed Bath Table,59.0
3183,Auto Item #9a63d4,Auto,169.9
3184,Baby Item #600266,Baby,59.99
3185,Perfumery Item #62c89a,Perfumery,250.33
3186,Auto Item #7bb99a,Auto,134.49
3187,Home Construction Item #5926c5,Home Construction,386.75
3188,Cool Stuff Item #9da950,Cool Stuff,215.0
3189,Uncategorized Item #43afa9,Uncategorized,59.9
3190,Auto Item #6ef7db,Auto,249.0
3191,Fashion Bags Accessories Item #183c95,Fashion Bags Accessories,49.9
3192,Telephony Item #bb580a,Telephony,79.95
3193,Sports Leisure Item #72ebbd,Sports Leisure,29.9
3194,Furniture Decor Item #73b4a1,Furniture Decor,46.99
3195,Uncategorized Item #e0f33a,Uncategorized,49.8
3196,Health Beauty Item #9bb8ca,Health Beauty,63.23
3197,Furniture Decor Item #9e440e,Furniture Decor,128.89
3198,Baby Item #82bf3b,Baby,16.99
3199,Furniture Decor Item #769106,Furniture Decor,26.0
3200,Furniture Decor Item #a08f2d,Furniture Decor,18.99
3201,Sports Leisure Item #55552e,Sports Leisure,219.9
3202,Computers Accessories Item #bee2e0,Computers Accessories,172.73
3203,Computers Accessories Item #dd4744,Computers Accessories,69.9
3204,Pet Shop Item #a65c52,Pet Shop,109.9
3205,Toys Item #bf477d,Toys,59.99
3206,Telephony Item #ffeb22,Telephony,34.99
3207,Cool Stuff Item #387f6b,Cool Stuff,789.0
3208,Health Beauty Item #5c02e1,Health Beauty,134.9
3209,Stationery Item #99dc72,Stationery,64.9
3210,Construction Tools Construction Item #e2de41,Construction Tools Construction,29.9
3211,Computers Accessories Item #5bec1d,Computers Accessories,309.0
3212,Health Beauty Item #aef820,Health Beauty,319.99
3213,Perfumery Item #8f3a83,Perfumery,46.2
3214,Musical Instruments Item #3f217a,Musical Instruments,175.25
3215,Sports Leisure Item #a2fa8a,Sports Leisure,49.9
3216,Housewares Item #65650c,Housewares,35.0
3217,Furniture Decor Item #824479,Furniture Decor,24.9
3218,Baby Item #49cd59,Baby,49.99
3219,Health Beauty Item #662773,Health Beauty,99.65
3220,Garden Tools Item #1231bc,Garden Tools,2550.0
3221,Audio Item #88f2c1,Audio,129.9
3222,Toys Item #a89f9c,Toys,169.0
3223,Auto Item #4c0947,Auto,319.0
3224,Costruction Tools Tools Item #058f04,Costruction Tools Tools,118.0
3225,Toys Item #45ee7e,Toys,10.75
3226,Auto Item #ad88bf,Auto,28.79
3227,Industry Commerce And Business Item #0cb386,Industry Commerce And Business,120.0
3228,Auto Item #f73e87,Auto,149.9
3229,Sports Leisure Item #f9a782,Sports Leisure,29.9
3230,Computers Accessories Item #da1ff9,Computers Accessories,349.0
3231,Bed Bath Table Item #cd2c05,Bed Bath Table,69.9
3232,Furniture Decor Item #1b9470,Furniture Decor,189.9
3233,Housewares Item #b2fb9a,Housewares,55.23
3234,Sports Leisure Item #341687,Sports Leisure,119.9
3235,Furniture Decor Item #a0d20b,Furniture Decor,49.9
3236,Stationery Item #72ca7a,Stationery,120.0
3237,Computers Accessories Item #fd1b30,Computers Accessories,12.9
3238,Pet Shop Item #907c84,Pet Shop,168.0
3239,Office Furniture Item #68a058,Office Furniture,127.49
3240,Electronics Item #7b2c4d,Electronics,35.0
3241,Computers Accessories Item #8a68c0,Computers Accessories,186.3
3242,Health Beauty Item #b79f1c,Health Beauty,46.99
3243,Bed Bath Table Item #8a27fb,Bed Bath Table,59.9
3244,Furniture Decor Item #7a27d1,Furniture Decor,299.0
3245,Small Appliances Item #79366d,Small Appliances,193.0
3246,Health Beauty Item #bb50f2,Health Beauty,326.82
3247,Computers Accessories Item #8983a3,Computers Accessories,99.0
3248,Perfumery Item #6782d5,Perfumery,27.9
3249,Housewares Item #e7ce29,Housewares,69.9
3250,Watches Gifts Item #423b46,Watches Gifts,52.5
3251,Bed Bath Table Item #55363f,Bed Bath Table,16.9
3252,Computers Accessories Item #5389db,Computers Accessories,83.23
3253,Musical Instruments Item #e82ca7,Musical Instruments,120.0
3254,Sports Leisure Item #cf5ab1,Sports Leisure,375.0
3255,Sports Leisure Item #e5359c,Sports Leisure,160.0
3256,Perfumery Item #0a1ca6,Perfumery,81.35
3257,Housewares Item #fa39c6,Housewares,82.72
3258,Christmas Supplies Item #ab4417,Christmas Supplies,22.9
3259,Electronics Item #a36eaa,Electronics,22.0
3260,Costruction Tools Tools Item #022649,Costruction Tools Tools,34.9
3261,Watches Gifts Item #41b4ba,Watches Gifts,31.32
3262,Housewares Item #1d691d,Housewares,39.9
3263,Fashion Bags Accessories Item #0cc18f,Fashion Bags Accessories,59.9
3264,Watches Gifts Item #cf8587,Watches Gifts,961.6
3265,Auto Item #966417,Auto,50.0
3266,Home Appliances Item #e82529,Home Appliances,1190.0
3267,Watches Gifts Item #ca11a4,Watches Gifts,47.99
3268,Furniture Decor Item #484b65,Furniture Decor,79.9
3269,Sports Leisure Item #210a83,Sports Leisure,36.9
3270,Furniture Decor Item #dbe77c,Furniture Decor,99.0
3271,Fixed Telephony Item #dffb26,Fixed Telephony,64.98
3272,Bed Bath Table Item #f944a3,Bed Bath Table,89.9
3273,Sports Leisure Item #516d61,Sports Leisure,23.9
3274,Bed Bath Table Item #77fdeb,Bed Bath Table,119.9
3275,Housewares Item #740c2a,Housewares,179.97
3276,Cool Stuff Item #b423d0,Cool Stuff,69.9
3277,Housewares Item #521a36,Housewares,149.9
3278,Bed Bath Table Item #90b86c,Bed Bath Table,21.9
3279,Auto Item #d41d8c,Auto,229.9
3280,Stationery Item #f09b7f,Stationery,89.0
3281,Bed Bath Table Item #94bb0d,Bed Bath Table,55.0
3282,Perfumery Item #8fd4a0,Perfumery,179.0
3283,Pet Shop Item #0e0656,Pet Shop,59.9
3284,Furniture Decor Item #76052d,Furniture Decor,135.0
3285,Toys Item #40639c,Toys,94.9
3286,Sports Leisure Item #75eb44,Sports Leisure,34.9
3287,Luggage Accessories Item #c38491,Luggage Accessories,799.0
3288,Housewares Item #c5ac6d,Housewares,85.71
3289,Health Beauty Item #2b0422,Health Beauty,119.99
3290,Pet Shop Item #c34eca,Pet Shop,90.0
3291,Furniture Decor Item #69ddf2,Furniture Decor,75.9
3292,Office Furniture Item #145028,Office Furniture,399.0
3293,Telephony Item #23365b,Telephony,17.43
3294,Home Construction Item #a0b7b6,Home Construction,119.99
3295,Agro Industry And Commerce Item #a79e27,Agro Industry And Commerce,25.0
3296,Cool Stuff Item #316399,Cool Stuff,70.9
3297,Watches Gifts Item #e6d3e3,Watches Gifts,216.63
3298,Bed Bath Table Item #8384a4,Bed Bath Table,19.5
3299,Small Appliances Item #304104,Small Appliances,299.0
3300,Bed Bath Table Item #27fde8,Bed Bath Table,89.99
3301,Housewares Item #ddee1b,Housewares,76.89
3302,Toys Item #5cb24c,Toys,22.0
3303,Uncategorized Item #e98717,Uncategorized,235.0
3304,Auto Item #675235,Auto,37.0
3305,Furniture Decor Item #e9dd44,Furniture Decor,32.99
3306,Costruction Tools Garden Item #5fd295,Costruction Tools Garden,128.0
3307,Furniture Decor Item #569ffd,Furniture Decor,16.9
3308,Bed Bath Table Item #4d38a4,Bed Bath Table,29.9
3309,Fashion Bags Accessories Item #88d07a,Fashion Bags Accessories,29.9
3310,Toys Item #d5394d,Toys,89.9
3311,Electronics Item #50fd2b,Electronics,21.9
3312,Computers Accessories Item #d79c1b,Computers Accessories,26.9
3313,Furniture Living Room Item #62ca5c,Furniture Living Room,129.9
3314,Health Beauty Item #e30a07,Health Beauty,56.9
3315,Furniture Decor Item #2903f5,Furniture Decor,99.0
3316,Furniture Decor Item #73429b,Furniture Decor,74.9
3317,Computers Accessories Item #608525,Computers Accessories,339.0
3318,Baby Item #9663cf,Baby,29.99
3319,Housewares Item #87fe30,Housewares,13.9
3320,Watches Gifts Item #ba74c6,Watches Gifts,178.99
3321,Sports Leisure Item #10d2b7,Sports Leisure,68.99
3322,Pet Shop Item #e2392c,Pet Shop,17.9
3323,Telephony Item #142e24,Telephony,789.0
3324,Telephony Item #413fa9,Telephony,18.99
3325,Health Beauty Item #95fcb4,Health Beauty,144.49
3326,Perfumery Item #cf9269,Perfumery,309.0
3327,Bed Bath Table Item #3b10cf,Bed Bath Table,89.0
3328,Electronics Item #fb14db,Electronics,29.9
3329,Stationery Item #c44847,Stationery,49.0
3330,Telephony Item #8b52d9,Telephony,989.0
3331,Sports Leisure Item #f4ed07,Sports Leisure,109.99
3332,Garden Tools Item #b57509,Garden Tools,1455.0
3333,Toys Item #306e6b,Toys,139.9
3334,Sports Leisure Item #5e34d2,Sports Leisure,81.22
3335,Computers Accessories Item #bfd707,Computers Accessories,18.89
3336,Perfumery Item #e0dfc7,Perfumery,109.9
3337,Computers Accessories Item #c945d0,Computers Accessories,27.99
3338,Consoles Games Item #2b5fdd,Consoles Games,79.99
3339,Computers Accessories Item #aabc40,Computers Accessories,59.9
3340,Telephony Item #de89f3,Telephony,679.0
3341,Auto Item #216085,Auto,266.78
3342,Bed Bath Table Item #8b90be,Bed Bath Table,109.99
3343,Housewares Item #a2bd7f,Housewares,67.9
3344,Toys Item #9d5aab,Toys,249.99
3345,Computers Accessories Item #909b87,Computers Accessories,39.99
3346,Sports Leisure Item #b99240,Sports Leisure,24.9
3347,Health Beauty Item #258ee2,Health Beauty,7.9
3348,Bed Bath Table Item #de115e,Bed Bath Table,41.99
3349,Bed Bath Table Item #8dc0c7,Bed Bath Table,43.0
3350,La Cuisine Item #33900d,La Cuisine,116.0
3351,Computers Accessories Item #fa4e82,Computers Accessories,264.99
3352,Perfumery Item #2e5cf3,Perfumery,24.16
3353,Industry Commerce And Business Item #9bdb80,Industry Commerce And Business,125.0
3354,Kitchen Dining Laundry Garden Furniture Item #de1398,Kitchen Dining Laundry Garden Furniture,54.9
3355,Luggage Accessories Item #e78a3e,Luggage Accessories,135.65
3356,Health Beauty Item #9fd950,Health Beauty,34.9
3357,Uncategorized Item #f55cd6,Uncategorized,63.0
3358,Auto Item #ca6964,Auto,49.49
3359,Furniture Decor Item #ba131c,Furniture Decor,29.0
3360,Sports Leisure Item #054515,Sports Leisure,43.0
3361,Uncategorized Item #036a62,Uncategorized,49.98
3362,Health Beauty Item #776ef0,Health Beauty,98.0
3363,Fashion Bags Accessories Item #6c3b76,Fashion Bags Accessories,379.0
3364,Watches Gifts Item #98a41c,Watches Gifts,528.0
3365,Watches Gifts Item #7f0645,Watches Gifts,49.0
3366,Pet Shop Item #c36023,Pet Shop,110.89
3367,Bed Bath Table Item #e09b8c,Bed Bath Table,179.9
3368,Baby Item #706982,Baby,898.0
3369,Cine Photo Item #1bce8d,Cine Photo,675.99
3370,Home Appliances 2 Item #84952f,Home Appliances 2,170.0
3371,Cool Stuff Item #fa0800,Cool Stuff,82.99
3372,Housewares Item #940d38,Housewares,85.71
3373,Baby Item #205cf4,Baby,29.99
3374,Computers Accessories Item #e81c39,Computers Accessories,199.9
3375,Baby Item #6ed0ed,Baby,108.9
3376,Auto Item #99a0e0,Auto,59.9
3377,Perfumery Item #234d0c,Perfumery,108.0
3378,Fashion Bags Accessories Item #7d4e36,Fashion Bags Accessories,34.9
3379,Furniture Decor Item #0a9bda,Furniture Decor,79.98
3380,Sports Leisure Item #1e946c,Sports Leisure,39.0
3381,Sports Leisure Item #21b1c2,Sports Leisure,229.9
3382,Sports Leisure Item #87c9f9,Sports Leisure,21.9
3383,Furniture Living Room Item #2ff995,Furniture Living Room,74.99
3384,Furniture Decor Item #52b3af,Furniture Decor,48.9
3385,Sports Leisure Item #57f2de,Sports Leisure,39.0
3386,Garden Tools Item #db5807,Garden Tools,52.99
3387,Stationery Item #7935dd,Stationery,89.0
3388,Auto Item #e724a0,Auto,95.9
3389,Furniture Decor Item #f04f09,Furniture Decor,83.88
3390,Housewares Item #bf80c1,Housewares,19.9
3391,Bed Bath Table Item #16c47b,Bed Bath Table,259.9
3392,Bed Bath Table Item #933de9,Bed Bath Table,38.9
3393,Watches Gifts Item #0f3f36,Watches Gifts,199.0
3394,Books Technical Item #043f91,Books Technical,49.0
3395,Telephony Item #2f9c28,Telephony,119.0
3396,Watches Gifts Item #7961be,Watches Gifts,189.0
3397,Books Technical Item #3f3495,Books Technical,65.0
3398,Auto Item #6caa25,Auto,28.12
3399,Pet Shop Item #cc81f9,Pet Shop,16.99
3400,Health Beauty Item #3fda13,Health Beauty,64.9
3401,Health Beauty Item #612c7f,Health Beauty,33.49
3402,Housewares Item #59fc88,Housewares,61.57
3403,Health Beauty Item #b68cf8,Health Beauty,503.25
3404,Perfumery Item #ff4f41,Perfumery,8.9
3405,Computers Accessories Item #ba9943,Computers Accessories,48.65
3406,Health Beauty Item #d6dcec,Health Beauty,24.0
3407,Books General Interest Item #6617dc,Books General Interest,19.9
